# Structural comparison of zh_TW/userGuide.t2t against zh_TW/userGuide-newRevisions/19131/userGuide.t2t
en 2. start:68 paragraphs:0, tables:0, lists:1
en 4.5. start:267 paragraphs:2, tables:0, lists:0
zh_TW 4.5. start:389 paragraphs:5, tables:2, lists:0
en 4.6. start:275 paragraphs:0, tables:1, lists:0
zh_TW 4.6. start:431 paragraphs:2, tables:1, lists:0
zh_TW 4.6.1. start:442 paragraphs:1, tables:0, lists:0
zh_TW 4.6.2. start:447 paragraphs:3, tables:0, lists:0
zh_TW 4.6.3. start:456 paragraphs:3, tables:0, lists:0
en 4.7. start:289 paragraphs:0, tables:1, lists:0
zh_TW 4.7. start:465 paragraphs:5, tables:1, lists:0
en 5. start:297 paragraphs:1, tables:0, lists:0
zh_TW 5. start:490 paragraphs:4, tables:1, lists:1
en 5.1. start:300 paragraphs:1, tables:0, lists:0
zh_TW 5.1. start:532 paragraphs:4, tables:1, lists:1
en 5.2. start:304 paragraphs:3, tables:1, lists:0
zh_TW 5.2. start:574 paragraphs:1, tables:1, lists:0
en 5.3. start:321 paragraphs:4, tables:2, lists:0
zh_TW 5.3. start:585 paragraphs:1, tables:1, lists:0
en 5.4. start:346 paragraphs:7, tables:1, lists:0
zh_TW 5.4. start:598 paragraphs:1, tables:1, lists:0
en 5.5. start:388 paragraphs:6, tables:2, lists:0
en 5.6. start:431 paragraphs:2, tables:1, lists:0
en 5.6.1. start:442 paragraphs:1, tables:0, lists:0
en 5.6.2. start:447 paragraphs:3, tables:0, lists:0
en 5.6.3. start:456 paragraphs:3, tables:0, lists:0
en 5.7. start:465 paragraphs:5, tables:1, lists:0
en 6. start:490 paragraphs:4, tables:1, lists:1
zh_TW 6. start:610 paragraphs:3, tables:0, lists:1
en 6.1. start:532 paragraphs:4, tables:1, lists:1
zh_TW 6.1. start:629 paragraphs:6, tables:1, lists:1
en 6.2. start:574 paragraphs:1, tables:1, lists:0
en 6.3. start:585 paragraphs:1, tables:1, lists:0
en 6.4. start:598 paragraphs:1, tables:1, lists:0
en 7. start:610 paragraphs:3, tables:0, lists:1
zh_TW 7. start:654 paragraphs:2, tables:0, lists:0
en 7.1. start:629 paragraphs:6, tables:1, lists:1
zh_TW 7.1. start:663 paragraphs:3, tables:3, lists:0
zh_TW 7.2. start:755 paragraphs:3, tables:0, lists:0
en 8. start:654 paragraphs:2, tables:0, lists:0
zh_TW 8. start:770 paragraphs:3, tables:0, lists:0
en 8.1. start:663 paragraphs:3, tables:3, lists:0
zh_TW 8.1. start:779 paragraphs:2, tables:0, lists:1
en 8.2. start:755 paragraphs:3, tables:0, lists:0
zh_TW 8.2. start:790 paragraphs:2, tables:0, lists:0
en 9. start:770 paragraphs:3, tables:0, lists:0
zh_TW 9. start:797 paragraphs:3, tables:0, lists:0
en 9.1. start:779 paragraphs:2, tables:0, lists:1
zh_TW 9.1. start:811 paragraphs:3, tables:0, lists:0
en 9.2. start:790 paragraphs:2, tables:0, lists:0
en 10. start:797 paragraphs:3, tables:0, lists:0
zh_TW 10. start:822 paragraphs:1, tables:0, lists:0
en 10.1. start:811 paragraphs:3, tables:0, lists:0
zh_TW 10.1. start:825 paragraphs:0, tables:0, lists:0
zh_TW 10.1.1. start:827 paragraphs:2, tables:1, lists:0
zh_TW 10.1.2. start:840 paragraphs:1, tables:0, lists:0
zh_TW 10.1.2.1. start:847 paragraphs:1, tables:0, lists:0
zh_TW 10.1.3. start:853 paragraphs:1, tables:0, lists:0
zh_TW 10.2. start:859 paragraphs:0, tables:0, lists:0
zh_TW 10.2.1. start:861 paragraphs:2, tables:1, lists:0
zh_TW 10.2.2. start:874 paragraphs:1, tables:0, lists:1
zh_TW 10.2.3. start:896 paragraphs:5, tables:0, lists:0
zh_TW 10.2.4. start:919 paragraphs:1, tables:0, lists:0
zh_TW 10.2.5. start:925 paragraphs:1, tables:0, lists:0
zh_TW 10.3. start:931 paragraphs:0, tables:1, lists:0
zh_TW 10.4. start:937 paragraphs:1, tables:1, lists:0
zh_TW 10.5. start:947 paragraphs:0, tables:1, lists:0
zh_TW 10.6. start:953 paragraphs:0, tables:1, lists:0
zh_TW 10.7. start:960 paragraphs:4, tables:0, lists:0
zh_TW 10.7.1. start:977 paragraphs:1, tables:0, lists:0
zh_TW 10.7.2. start:985 paragraphs:3, tables:0, lists:1
zh_TW 10.8. start:999 paragraphs:1, tables:1, lists:0
zh_TW 10.9. start:1007 paragraphs:1, tables:1, lists:0
en 11. start:822 paragraphs:1, tables:0, lists:0
zh_TW 11. start:1022 paragraphs:1, tables:0, lists:0
en 11.1. start:825 paragraphs:0, tables:0, lists:0
zh_TW 11.1. start:1030 paragraphs:3, tables:0, lists:0
en 11.1.1. start:827 paragraphs:2, tables:1, lists:0
zh_TW 11.1.1. start:1045 paragraphs:15, tables:0, lists:3
en 11.1.2. start:840 paragraphs:1, tables:0, lists:0
zh_TW 11.1.2. start:1124 paragraphs:23, tables:0, lists:0
en 11.1.2.1. start:847 paragraphs:1, tables:0, lists:0
en 11.1.3. start:853 paragraphs:1, tables:0, lists:0
zh_TW 11.1.3. start:1219 paragraphs:8, tables:0, lists:1
zh_TW 11.1.4. start:1248 paragraphs:1, tables:1, lists:0
zh_TW 11.1.5. start:1258 paragraphs:24, tables:0, lists:0
zh_TW 11.1.6. start:1369 paragraphs:9, tables:0, lists:0
zh_TW 11.1.7. start:1397 paragraphs:8, tables:0, lists:1
zh_TW 11.1.8. start:1435 paragraphs:16, tables:0, lists:1
zh_TW 11.1.9. start:1493 paragraphs:10, tables:0, lists:0
zh_TW 11.1.10. start:1530 paragraphs:3, tables:0, lists:0
zh_TW 11.1.11. start:1545 paragraphs:8, tables:0, lists:0
zh_TW 11.1.12. start:1569 paragraphs:15, tables:0, lists:2
zh_TW 11.1.13. start:1628 paragraphs:6, tables:0, lists:0
zh_TW 11.1.14. start:1658 paragraphs:16, tables:0, lists:0
zh_TW 11.1.15. start:1724 paragraphs:7, tables:0, lists:2
zh_TW 11.1.16. start:1789 paragraphs:2, tables:0, lists:0
zh_TW 11.1.17. start:1796 paragraphs:13, tables:0, lists:0
en 11.2. start:859 paragraphs:0, tables:0, lists:0
zh_TW 11.2. start:1860 paragraphs:1, tables:0, lists:0
en 11.2.1. start:861 paragraphs:2, tables:1, lists:0
zh_TW 11.2.1. start:1863 paragraphs:8, tables:0, lists:1
en 11.2.2. start:874 paragraphs:1, tables:0, lists:1
zh_TW 11.2.2. start:1899 paragraphs:7, tables:0, lists:1
en 11.2.3. start:896 paragraphs:5, tables:0, lists:0
zh_TW 11.2.3. start:1932 paragraphs:8, tables:0, lists:0
en 11.2.4. start:919 paragraphs:1, tables:0, lists:0
en 11.2.5. start:925 paragraphs:1, tables:0, lists:0
en 11.3. start:931 paragraphs:0, tables:1, lists:0
zh_TW 11.3. start:1965 paragraphs:3, tables:1, lists:0
en 11.4. start:937 paragraphs:1, tables:1, lists:0
zh_TW 11.4. start:1980 paragraphs:3, tables:0, lists:0
zh_TW 11.4.1. start:1991 paragraphs:4, tables:0, lists:1
zh_TW 11.4.2. start:2007 paragraphs:3, tables:0, lists:0
zh_TW 11.4.3. start:2019 paragraphs:1, tables:0, lists:0
zh_TW 11.4.4. start:2027 paragraphs:4, tables:0, lists:1
zh_TW 11.4.5. start:2040 paragraphs:2, tables:0, lists:0
zh_TW 11.4.6. start:2048 paragraphs:2, tables:0, lists:0
zh_TW 11.4.7. start:2055 paragraphs:1, tables:0, lists:0
en 11.5. start:947 paragraphs:0, tables:1, lists:0
zh_TW 11.5. start:2063 paragraphs:3, tables:0, lists:0
en 11.6. start:953 paragraphs:0, tables:1, lists:0
en 11.7. start:960 paragraphs:4, tables:0, lists:0
en 11.7.1. start:977 paragraphs:1, tables:0, lists:0
en 11.7.2. start:985 paragraphs:3, tables:0, lists:1
en 11.8. start:999 paragraphs:1, tables:1, lists:0
en 11.9. start:1007 paragraphs:1, tables:1, lists:0
en 12. start:1022 paragraphs:1, tables:0, lists:0
zh_TW 12. start:2075 paragraphs:0, tables:0, lists:0
en 12.1. start:1030 paragraphs:3, tables:0, lists:0
zh_TW 12.1. start:2077 paragraphs:2, tables:0, lists:0
en 12.1.1. start:1045 paragraphs:15, tables:0, lists:3
en 12.1.2. start:1124 paragraphs:23, tables:0, lists:0
en 12.1.3. start:1219 paragraphs:8, tables:0, lists:1
en 12.1.4. start:1248 paragraphs:1, tables:1, lists:0
en 12.1.5. start:1258 paragraphs:24, tables:0, lists:0
en 12.1.6. start:1369 paragraphs:9, tables:0, lists:0
en 12.1.7. start:1397 paragraphs:8, tables:0, lists:1
en 12.1.8. start:1435 paragraphs:16, tables:0, lists:1
en 12.1.9. start:1493 paragraphs:10, tables:0, lists:0
en 12.1.10. start:1530 paragraphs:3, tables:0, lists:0
en 12.1.11. start:1545 paragraphs:8, tables:0, lists:0
en 12.1.12. start:1569 paragraphs:15, tables:0, lists:2
en 12.1.13. start:1628 paragraphs:6, tables:0, lists:0
en 12.1.14. start:1658 paragraphs:16, tables:0, lists:0
en 12.1.15. start:1724 paragraphs:7, tables:0, lists:2
en 12.1.16. start:1789 paragraphs:2, tables:0, lists:0
en 12.1.17. start:1796 paragraphs:13, tables:0, lists:0
en 12.2. start:1860 paragraphs:1, tables:0, lists:0
zh_TW 12.2. start:2084 paragraphs:5, tables:0, lists:0
en 12.2.1. start:1863 paragraphs:8, tables:0, lists:1
en 12.2.2. start:1899 paragraphs:7, tables:0, lists:1
en 12.2.3. start:1932 paragraphs:8, tables:0, lists:0
en 12.3. start:1965 paragraphs:3, tables:1, lists:0
zh_TW 12.3. start:2099 paragraphs:5, tables:0, lists:0
en 12.4. start:1980 paragraphs:3, tables:0, lists:0
zh_TW 12.4. start:2121 paragraphs:1, tables:0, lists:0
en 12.4.1. start:1991 paragraphs:4, tables:0, lists:1
en 12.4.2. start:2007 paragraphs:3, tables:0, lists:0
en 12.4.3. start:2019 paragraphs:1, tables:0, lists:0
en 12.4.4. start:2027 paragraphs:4, tables:0, lists:1
en 12.4.5. start:2040 paragraphs:2, tables:0, lists:0
en 12.4.6. start:2048 paragraphs:2, tables:0, lists:0
en 12.4.7. start:2055 paragraphs:1, tables:0, lists:0
en 12.5. start:2063 paragraphs:3, tables:0, lists:0
zh_TW 12.5. start:2125 paragraphs:10, tables:0, lists:0
zh_TW 12.5.1. start:2170 paragraphs:2, tables:0, lists:1
zh_TW 12.6. start:2183 paragraphs:3, tables:0, lists:1
zh_TW 12.7. start:2194 paragraphs:4, tables:0, lists:1
zh_TW 12.8. start:2209 paragraphs:1, tables:0, lists:0
en 13. start:2075 paragraphs:0, tables:0, lists:0
zh_TW 13. start:2212 paragraphs:1, tables:0, lists:0
en 13.1. start:2077 paragraphs:2, tables:0, lists:0
zh_TW 13.1. start:2216 paragraphs:3, tables:0, lists:0
en 13.2. start:2084 paragraphs:5, tables:0, lists:0
zh_TW 13.2. start:2226 paragraphs:2, tables:0, lists:0
en 13.3. start:2099 paragraphs:5, tables:0, lists:0
zh_TW 13.3. start:2233 paragraphs:1, tables:0, lists:0
en 13.4. start:2121 paragraphs:1, tables:0, lists:0
zh_TW 13.4. start:2238 paragraphs:2, tables:0, lists:1
en 13.5. start:2125 paragraphs:10, tables:0, lists:0
zh_TW 13.5. start:2251 paragraphs:3, tables:0, lists:0
en 13.5.1. start:2170 paragraphs:2, tables:0, lists:1
en 13.6. start:2183 paragraphs:3, tables:0, lists:1
en 13.7. start:2194 paragraphs:4, tables:0, lists:1
en 13.8. start:2209 paragraphs:1, tables:0, lists:0
en 14. start:2212 paragraphs:1, tables:0, lists:0
zh_TW 14. start:2268 paragraphs:1, tables:0, lists:0
en 14.1. start:2216 paragraphs:3, tables:0, lists:0
zh_TW 14.1. start:2271 paragraphs:2, tables:0, lists:1
en 14.2. start:2226 paragraphs:2, tables:0, lists:0
zh_TW 14.2. start:2288 paragraphs:5, tables:3, lists:0
en 14.3. start:2233 paragraphs:1, tables:0, lists:0
zh_TW 14.3. start:2349 paragraphs:4, tables:1, lists:0
en 14.4. start:2238 paragraphs:2, tables:0, lists:1
zh_TW 14.4. start:2401 paragraphs:3, tables:1, lists:1
en 14.5. start:2251 paragraphs:2, tables:0, lists:0
zh_TW 14.5. start:2435 paragraphs:3, tables:1, lists:0
zh_TW 14.6. start:2457 paragraphs:6, tables:2, lists:1
zh_TW 14.7. start:2493 paragraphs:3, tables:1, lists:0
zh_TW 14.8. start:2512 paragraphs:3, tables:1, lists:0
zh_TW 14.9. start:2531 paragraphs:3, tables:0, lists:1
zh_TW 14.9.1. start:2545 paragraphs:0, tables:1, lists:0
zh_TW 14.9.2. start:2570 paragraphs:0, tables:1, lists:0
zh_TW 14.9.3. start:2578 paragraphs:0, tables:1, lists:0
zh_TW 14.10. start:2588 paragraphs:2, tables:1, lists:0
zh_TW 14.11. start:2660 paragraphs:3, tables:1, lists:0
zh_TW 14.12. start:2684 paragraphs:9, tables:3, lists:2
zh_TW 14.13. start:2766 paragraphs:8, tables:4, lists:1
zh_TW 14.14. start:2850 paragraphs:9, tables:3, lists:1
zh_TW 14.15. start:2942 paragraphs:3, tables:1, lists:1
zh_TW 14.16. start:2978 paragraphs:1, tables:1, lists:0
zh_TW 14.17. start:2988 paragraphs:3, tables:1, lists:0
zh_TW 14.18. start:3072 paragraphs:2, tables:1, lists:0
zh_TW 14.19. start:3088 paragraphs:4, tables:1, lists:0
en 15. start:2258 paragraphs:1, tables:0, lists:0
zh_TW 15. start:3110 paragraphs:0, tables:0, lists:0
en 15.1. start:2261 paragraphs:2, tables:0, lists:1
zh_TW 15.1. start:3112 paragraphs:6, tables:3, lists:0
en 15.2. start:2278 paragraphs:5, tables:3, lists:0
zh_TW 15.2. start:3157 paragraphs:2, tables:1, lists:1
en 15.3. start:2339 paragraphs:4, tables:1, lists:0
en 15.4. start:2391 paragraphs:3, tables:1, lists:1
en 15.5. start:2425 paragraphs:3, tables:1, lists:0
en 15.6. start:2447 paragraphs:6, tables:2, lists:1
en 15.7. start:2483 paragraphs:3, tables:1, lists:0
en 15.8. start:2502 paragraphs:3, tables:1, lists:0
en 15.9. start:2521 paragraphs:3, tables:0, lists:1
en 15.9.1. start:2535 paragraphs:0, tables:1, lists:0
en 15.9.2. start:2560 paragraphs:0, tables:1, lists:0
en 15.9.3. start:2568 paragraphs:0, tables:1, lists:0
en 15.10. start:2578 paragraphs:2, tables:1, lists:0
en 15.11. start:2650 paragraphs:3, tables:1, lists:0
en 15.12. start:2674 paragraphs:9, tables:3, lists:2
en 15.13. start:2756 paragraphs:8, tables:4, lists:1
en 15.14. start:2840 paragraphs:9, tables:3, lists:1
en 15.15. start:2932 paragraphs:3, tables:1, lists:1
en 15.16. start:2968 paragraphs:1, tables:1, lists:0
en 15.17. start:2978 paragraphs:3, tables:1, lists:0
en 15.18. start:3062 paragraphs:2, tables:1, lists:0
en 15.19. start:3078 paragraphs:4, tables:1, lists:0
en 16. start:3100 paragraphs:0, tables:0, lists:0
zh_TW 16. start:3169 paragraphs:1, tables:0, lists:0
en 16.1. start:3102 paragraphs:6, tables:3, lists:0
en 16.2. start:3147 paragraphs:2, tables:1, lists:1
en 17. start:3159 paragraphs:1, tables:0, lists:0
# end of comparison
