# Structural comparison of bg/userGuide.t2t against bg/userGuide-newRevisions/22485/userGuide.t2t
en 1. start:12 paragraphs:2, tables:0, lists:0
bg 4.6. start:502 paragraphs:0, tables:1, lists:0
bg 4.8. start:523 paragraphs:7, tables:1, lists:1
en 5. start:523 paragraphs:1, tables:0, lists:0
bg 5. start:549 paragraphs:1, tables:0, lists:0
en 5.1. start:526 paragraphs:1, tables:0, lists:0
bg 5.1. start:552 paragraphs:1, tables:0, lists:0
en 5.2. start:530 paragraphs:3, tables:1, lists:0
bg 5.2. start:556 paragraphs:3, tables:1, lists:0
en 5.3. start:548 paragraphs:4, tables:2, lists:0
bg 5.3. start:574 paragraphs:4, tables:2, lists:0
en 5.4. start:582 paragraphs:8, tables:1, lists:0
bg 5.4. start:609 paragraphs:8, tables:1, lists:0
en 5.5. start:633 paragraphs:6, tables:2, lists:0
bg 5.5. start:660 paragraphs:6, tables:2, lists:0
en 5.6. start:678 paragraphs:2, tables:1, lists:0
bg 5.6. start:706 paragraphs:2, tables:1, lists:0
en 5.6.1. start:688 paragraphs:1, tables:0, lists:0
bg 5.6.1. start:716 paragraphs:1, tables:0, lists:0
en 5.6.2. start:693 paragraphs:3, tables:0, lists:0
bg 5.6.2. start:721 paragraphs:3, tables:0, lists:0
en 5.6.3. start:702 paragraphs:3, tables:0, lists:0
bg 5.6.3. start:730 paragraphs:3, tables:0, lists:0
en 5.7. start:711 paragraphs:5, tables:1, lists:0
bg 5.7. start:739 paragraphs:5, tables:1, lists:0
en 6. start:736 paragraphs:5, tables:1, lists:1
bg 6. start:764 paragraphs:5, tables:1, lists:1
en 6.1. start:776 paragraphs:4, tables:1, lists:1
bg 6.1. start:804 paragraphs:4, tables:1, lists:1
en 6.1.1. start:818 paragraphs:4, tables:0, lists:2
bg 6.1.1. start:846 paragraphs:4, tables:0, lists:2
en 6.2. start:838 paragraphs:1, tables:1, lists:0
bg 6.2. start:866 paragraphs:1, tables:1, lists:0
en 6.3. start:849 paragraphs:1, tables:1, lists:0
bg 6.3. start:877 paragraphs:1, tables:1, lists:0
en 6.4. start:862 paragraphs:1, tables:1, lists:0
bg 6.4. start:890 paragraphs:1, tables:1, lists:0
bg 6.5. start:902 paragraphs:2, tables:1, lists:0
en 7. start:874 paragraphs:4, tables:0, lists:1
bg 7. start:918 paragraphs:3, tables:0, lists:2
en 7.1. start:903 paragraphs:7, tables:1, lists:1
bg 7.1. start:949 paragraphs:9, tables:1, lists:2
bg 7.2. start:979 paragraphs:1, tables:0, lists:0
en 8. start:928 paragraphs:2, tables:0, lists:0
bg 8. start:988 paragraphs:2, tables:0, lists:0
en 8.1. start:937 paragraphs:3, tables:3, lists:0
bg 8.1. start:997 paragraphs:3, tables:3, lists:0
en 8.2. start:1030 paragraphs:3, tables:0, lists:0
bg 8.2. start:1090 paragraphs:3, tables:0, lists:0
en 8.2.1. start:1045 paragraphs:5, tables:0, lists:0
bg 8.2.1. start:1105 paragraphs:5, tables:0, lists:0
en 9. start:1066 paragraphs:3, tables:0, lists:0
bg 9. start:1126 paragraphs:3, tables:0, lists:0
en 9.1. start:1075 paragraphs:3, tables:0, lists:1
bg 9.1. start:1135 paragraphs:3, tables:0, lists:1
en 9.2. start:1086 paragraphs:4, tables:0, lists:0
bg 9.2. start:1146 paragraphs:4, tables:1, lists:0
en 10. start:1099 paragraphs:3, tables:0, lists:0
bg 10. start:1164 paragraphs:3, tables:0, lists:0
en 10.1. start:1113 paragraphs:5, tables:0, lists:0
bg 10.1. start:1178 paragraphs:5, tables:0, lists:0
en 11. start:1129 paragraphs:1, tables:0, lists:0
bg 11. start:1194 paragraphs:1, tables:0, lists:0
en 11.1. start:1132 paragraphs:0, tables:0, lists:0
bg 11.1. start:1197 paragraphs:0, tables:0, lists:0
en 11.1.1. start:1134 paragraphs:2, tables:1, lists:0
bg 11.1.1. start:1199 paragraphs:4, tables:1, lists:0
en 11.1.2. start:1147 paragraphs:1, tables:0, lists:0
bg 11.1.2. start:1215 paragraphs:1, tables:0, lists:0
en 11.1.2.1. start:1154 paragraphs:1, tables:0, lists:0
bg 11.1.2.1. start:1222 paragraphs:1, tables:0, lists:0
en 11.1.3. start:1160 paragraphs:1, tables:0, lists:0
bg 11.1.3. start:1228 paragraphs:1, tables:0, lists:0
en 11.2. start:1166 paragraphs:0, tables:0, lists:0
bg 11.2. start:1234 paragraphs:0, tables:0, lists:0
en 11.2.1. start:1168 paragraphs:2, tables:1, lists:0
bg 11.2.1. start:1236 paragraphs:2, tables:1, lists:0
en 11.2.2. start:1181 paragraphs:2, tables:0, lists:1
bg 11.2.2. start:1249 paragraphs:2, tables:0, lists:1
en 11.2.3. start:1203 paragraphs:5, tables:0, lists:0
bg 11.2.3. start:1271 paragraphs:5, tables:0, lists:0
en 11.2.4. start:1226 paragraphs:1, tables:0, lists:0
bg 11.2.4. start:1294 paragraphs:1, tables:0, lists:0
en 11.2.5. start:1232 paragraphs:1, tables:0, lists:0
bg 11.2.5. start:1300 paragraphs:1, tables:0, lists:0
en 11.3. start:1238 paragraphs:0, tables:1, lists:0
bg 11.3. start:1306 paragraphs:0, tables:1, lists:0
en 11.4. start:1244 paragraphs:1, tables:1, lists:0
bg 11.4. start:1312 paragraphs:1, tables:1, lists:0
en 11.5. start:1254 paragraphs:0, tables:1, lists:0
bg 11.5. start:1322 paragraphs:0, tables:1, lists:0
en 11.6. start:1260 paragraphs:0, tables:1, lists:0
bg 11.6. start:1328 paragraphs:1, tables:1, lists:0
en 11.7. start:1267 paragraphs:4, tables:0, lists:0
bg 11.7. start:1339 paragraphs:4, tables:0, lists:0
en 11.7.1. start:1284 paragraphs:1, tables:0, lists:0
bg 11.7.1. start:1356 paragraphs:1, tables:0, lists:0
en 11.7.2. start:1292 paragraphs:4, tables:0, lists:1
bg 11.7.2. start:1364 paragraphs:4, tables:0, lists:1
en 11.8. start:1306 paragraphs:1, tables:1, lists:0
bg 11.8. start:1378 paragraphs:1, tables:1, lists:0
en 11.9. start:1314 paragraphs:1, tables:1, lists:0
bg 11.9. start:1386 paragraphs:1, tables:1, lists:0
en 12. start:1330 paragraphs:1, tables:0, lists:0
bg 12. start:1402 paragraphs:1, tables:0, lists:0
en 12.1. start:1338 paragraphs:4, tables:0, lists:0
bg 12.1. start:1414 paragraphs:4, tables:0, lists:0
en 12.1.1. start:1356 paragraphs:19, tables:0, lists:3
bg 12.1.1. start:1432 paragraphs:19, tables:0, lists:3
en 12.1.2. start:1440 paragraphs:28, tables:0, lists:0
bg 12.1.2. start:1515 paragraphs:30, tables:1, lists:0
en 12.1.3. start:1554 paragraphs:5, tables:0, lists:0
bg 12.1.3. start:1637 paragraphs:5, tables:0, lists:0
en 12.1.4. start:1572 paragraphs:1, tables:1, lists:0
bg 12.1.4. start:1655 paragraphs:1, tables:1, lists:0
en 12.1.5. start:1582 paragraphs:38, tables:0, lists:0
bg 12.1.5. start:1665 paragraphs:35, tables:3, lists:0
en 12.1.6. start:1746 paragraphs:14, tables:0, lists:0
bg 12.1.6. start:1829 paragraphs:14, tables:0, lists:0
en 12.1.7. start:1793 paragraphs:10, tables:0, lists:1
bg 12.1.7. start:1876 paragraphs:9, tables:1, lists:1
en 12.1.8. start:1834 paragraphs:9, tables:0, lists:1
bg 12.1.8. start:1917 paragraphs:8, tables:0, lists:1
en 12.1.9. start:1872 paragraphs:18, tables:0, lists:1
bg 12.1.9. start:1953 paragraphs:18, tables:0, lists:1
en 12.1.10. start:1935 paragraphs:11, tables:0, lists:0
bg 12.1.10. start:2014 paragraphs:11, tables:0, lists:0
en 12.1.11. start:1977 paragraphs:3, tables:0, lists:0
bg 12.1.11. start:2058 paragraphs:3, tables:0, lists:0
en 12.1.12. start:1992 paragraphs:8, tables:0, lists:0
bg 12.1.12. start:2073 paragraphs:8, tables:0, lists:0
en 12.1.13. start:2016 paragraphs:18, tables:0, lists:2
bg 12.1.13. start:2097 paragraphs:18, tables:0, lists:2
en 12.1.14. start:2081 paragraphs:6, tables:0, lists:0
bg 12.1.14. start:2162 paragraphs:6, tables:0, lists:0
en 12.1.15. start:2111 paragraphs:17, tables:0, lists:0
bg 12.1.15. start:2192 paragraphs:17, tables:0, lists:0
en 12.1.16. start:2187 paragraphs:11, tables:0, lists:2
bg 12.1.16. start:2268 paragraphs:11, tables:0, lists:2
en 12.1.17. start:2262 paragraphs:5, tables:0, lists:1
bg 12.1.17. start:2347 paragraphs:4, tables:1, lists:1
en 12.1.18. start:2285 paragraphs:3, tables:0, lists:0
bg 12.1.18. start:2370 paragraphs:3, tables:0, lists:0
en 12.1.19. start:2299 paragraphs:37, tables:0, lists:8
bg 12.1.19. start:2384 paragraphs:33, tables:6, lists:8
en 12.2. start:2503 paragraphs:1, tables:0, lists:0
bg 12.2. start:2598 paragraphs:1, tables:0, lists:0
en 12.2.1. start:2506 paragraphs:9, tables:0, lists:1
bg 12.2.1. start:2601 paragraphs:9, tables:0, lists:1
en 12.2.2. start:2542 paragraphs:8, tables:0, lists:1
bg 12.2.2. start:2637 paragraphs:8, tables:0, lists:1
en 12.2.3. start:2579 paragraphs:9, tables:0, lists:0
bg 12.2.3. start:2674 paragraphs:9, tables:0, lists:1
en 12.3. start:2612 paragraphs:3, tables:1, lists:0
bg 12.3. start:2707 paragraphs:3, tables:1, lists:0
en 12.4. start:2627 paragraphs:3, tables:0, lists:0
bg 12.4. start:2722 paragraphs:3, tables:0, lists:0
en 12.4.1. start:2638 paragraphs:5, tables:0, lists:1
bg 12.4.1. start:2733 paragraphs:5, tables:0, lists:1
en 12.4.2. start:2654 paragraphs:3, tables:0, lists:0
bg 12.4.2. start:2749 paragraphs:3, tables:0, lists:0
en 12.4.3. start:2666 paragraphs:1, tables:0, lists:0
bg 12.4.3. start:2761 paragraphs:1, tables:0, lists:0
en 12.4.4. start:2674 paragraphs:5, tables:0, lists:1
bg 12.4.4. start:2769 paragraphs:5, tables:0, lists:1
en 12.4.5. start:2687 paragraphs:2, tables:0, lists:0
bg 12.4.5. start:2782 paragraphs:2, tables:0, lists:0
en 12.4.6. start:2695 paragraphs:2, tables:0, lists:0
bg 12.4.6. start:2790 paragraphs:2, tables:0, lists:0
en 12.4.7. start:2702 paragraphs:1, tables:0, lists:0
bg 12.4.7. start:2797 paragraphs:1, tables:0, lists:0
en 12.5. start:2710 paragraphs:3, tables:0, lists:0
bg 12.5. start:2805 paragraphs:3, tables:0, lists:0
en 13. start:2722 paragraphs:4, tables:0, lists:1
bg 13. start:2817 paragraphs:4, tables:0, lists:1
en 13.1. start:2740 paragraphs:2, tables:0, lists:0
bg 13.1. start:2835 paragraphs:2, tables:0, lists:0
en 13.1.1. start:2749 paragraphs:1, tables:0, lists:0
bg 13.1.1. start:2844 paragraphs:1, tables:0, lists:0
en 13.1.2. start:2754 paragraphs:2, tables:0, lists:0
bg 13.1.2. start:2849 paragraphs:2, tables:0, lists:0
en 13.1.3. start:2765 paragraphs:1, tables:0, lists:0
bg 13.1.3. start:2860 paragraphs:1, tables:0, lists:0
en 13.1.4. start:2768 paragraphs:3, tables:0, lists:1
bg 13.1.4. start:2863 paragraphs:3, tables:0, lists:1
en 13.1.5. start:2780 paragraphs:1, tables:0, lists:0
bg 13.1.5. start:2875 paragraphs:1, tables:0, lists:0
en 13.2. start:2786 paragraphs:1, tables:0, lists:0
bg 13.2. start:2881 paragraphs:1, tables:0, lists:0
en 13.2.1. start:2791 paragraphs:5, tables:0, lists:0
bg 13.2.1. start:2886 paragraphs:6, tables:0, lists:0
en 13.2.2. start:2810 paragraphs:1, tables:0, lists:0
bg 13.2.2. start:2908 paragraphs:1, tables:0, lists:0
en 13.2.3. start:2816 paragraphs:1, tables:0, lists:0
bg 13.2.3. start:2915 paragraphs:1, tables:0, lists:0
bg 13.2.4. start:2925 paragraphs:1, tables:0, lists:0
en 13.3. start:2825 paragraphs:4, tables:0, lists:0
bg 13.3. start:2933 paragraphs:4, tables:0, lists:0
en 14. start:2842 paragraphs:0, tables:0, lists:0
bg 14. start:2950 paragraphs:0, tables:0, lists:0
en 14.1. start:2844 paragraphs:2, tables:0, lists:0
bg 14.1. start:2952 paragraphs:4, tables:1, lists:0
en 14.2. start:2851 paragraphs:5, tables:0, lists:0
bg 14.2. start:2969 paragraphs:5, tables:0, lists:0
en 14.3. start:2866 paragraphs:6, tables:0, lists:0
bg 14.3. start:2984 paragraphs:6, tables:0, lists:0
en 14.4. start:2890 paragraphs:1, tables:0, lists:0
bg 14.4. start:3008 paragraphs:1, tables:0, lists:0
en 14.5. start:2894 paragraphs:1, tables:0, lists:0
bg 14.5. start:3012 paragraphs:1, tables:0, lists:0
en 14.6. start:2898 paragraphs:4, tables:0, lists:1
bg 14.6. start:3016 paragraphs:4, tables:0, lists:1
en 14.7. start:2909 paragraphs:5, tables:0, lists:1
bg 14.7. start:3027 paragraphs:5, tables:0, lists:1
en 14.8. start:2924 paragraphs:1, tables:0, lists:0
bg 14.8. start:3042 paragraphs:2, tables:1, lists:0
en 15. start:2927 paragraphs:1, tables:0, lists:0
bg 15. start:3054 paragraphs:1, tables:0, lists:0
en 15.1. start:2931 paragraphs:3, tables:0, lists:0
bg 15.1. start:3058 paragraphs:3, tables:0, lists:0
en 15.2. start:2941 paragraphs:2, tables:0, lists:0
bg 15.2. start:3068 paragraphs:2, tables:0, lists:0
en 15.3. start:2948 paragraphs:1, tables:0, lists:0
bg 15.3. start:3075 paragraphs:1, tables:0, lists:0
en 15.4. start:2953 paragraphs:3, tables:0, lists:1
bg 15.4. start:3080 paragraphs:3, tables:0, lists:1
en 15.5. start:2966 paragraphs:3, tables:0, lists:0
bg 15.5. start:3093 paragraphs:3, tables:0, lists:0
en 16. start:2982 paragraphs:1, tables:0, lists:0
bg 16. start:3110 paragraphs:1, tables:0, lists:0
en 16.1. start:2985 paragraphs:3, tables:0, lists:1
bg 16.1. start:3113 paragraphs:3, tables:0, lists:1
en 16.2. start:3005 paragraphs:5, tables:3, lists:0
bg 16.2. start:3133 paragraphs:5, tables:3, lists:0
en 16.3. start:3077 paragraphs:4, tables:1, lists:0
bg 16.3. start:3205 paragraphs:4, tables:1, lists:0
en 16.4. start:3129 paragraphs:3, tables:1, lists:1
bg 16.4. start:3257 paragraphs:3, tables:1, lists:1
en 16.5. start:3163 paragraphs:3, tables:1, lists:0
bg 16.5. start:3291 paragraphs:3, tables:1, lists:0
en 16.6. start:3185 paragraphs:6, tables:2, lists:1
bg 16.6. start:3313 paragraphs:6, tables:2, lists:1
en 16.7. start:3230 paragraphs:3, tables:1, lists:0
bg 16.7. start:3358 paragraphs:3, tables:1, lists:0
en 16.8. start:3249 paragraphs:3, tables:1, lists:0
bg 16.8. start:3377 paragraphs:3, tables:1, lists:0
en 16.9. start:3268 paragraphs:4, tables:0, lists:1
bg 16.9. start:3396 paragraphs:4, tables:0, lists:1
en 16.9.1. start:3282 paragraphs:0, tables:1, lists:0
bg 16.9.1. start:3410 paragraphs:0, tables:1, lists:0
en 16.9.2. start:3307 paragraphs:0, tables:1, lists:0
bg 16.9.2. start:3435 paragraphs:0, tables:1, lists:0
en 16.9.3. start:3315 paragraphs:0, tables:1, lists:0
bg 16.9.3. start:3443 paragraphs:0, tables:1, lists:0
en 16.10. start:3325 paragraphs:2, tables:1, lists:0
bg 16.10. start:3453 paragraphs:2, tables:1, lists:0
en 16.11. start:3397 paragraphs:2, tables:0, lists:1
bg 16.11. start:3524 paragraphs:2, tables:0, lists:1
en 16.11.1. start:3405 paragraphs:2, tables:1, lists:1
bg 16.11.1. start:3532 paragraphs:2, tables:1, lists:1
en 16.11.2. start:3430 paragraphs:2, tables:1, lists:1
bg 16.11.2. start:3557 paragraphs:2, tables:1, lists:1
en 16.12. start:3471 paragraphs:9, tables:3, lists:2
bg 16.12. start:3598 paragraphs:10, tables:3, lists:3
en 16.13. start:3549 paragraphs:9, tables:4, lists:1
bg 16.13. start:3689 paragraphs:9, tables:4, lists:1
en 16.14. start:3633 paragraphs:10, tables:3, lists:1
bg 16.14. start:3773 paragraphs:10, tables:3, lists:1
en 16.15. start:3725 paragraphs:4, tables:1, lists:1
bg 16.15. start:3865 paragraphs:4, tables:1, lists:1
en 16.16. start:3761 paragraphs:1, tables:1, lists:0
bg 16.16. start:3901 paragraphs:1, tables:1, lists:0
en 16.17. start:3771 paragraphs:2, tables:0, lists:0
bg 16.17. start:3911 paragraphs:2, tables:0, lists:0
en 16.17.1. start:3781 paragraphs:0, tables:1, lists:0
bg 16.17.1. start:3921 paragraphs:0, tables:1, lists:0
en 16.17.2. start:3844 paragraphs:0, tables:1, lists:0
bg 16.17.2. start:3984 paragraphs:0, tables:1, lists:0
en 16.17.3. start:3866 paragraphs:0, tables:1, lists:0
bg 16.17.3. start:4006 paragraphs:0, tables:1, lists:0
en 16.17.4. start:3884 paragraphs:0, tables:1, lists:0
bg 16.17.4. start:4024 paragraphs:0, tables:1, lists:0
en 16.17.5. start:3903 paragraphs:0, tables:1, lists:0
bg 16.17.5. start:4043 paragraphs:0, tables:1, lists:0
en 16.18. start:3931 paragraphs:2, tables:1, lists:0
bg 16.18. start:4071 paragraphs:2, tables:1, lists:0
en 16.19. start:3947 paragraphs:4, tables:1, lists:0
bg 16.19. start:4087 paragraphs:4, tables:1, lists:0
en 16.20. start:3976 paragraphs:3, tables:1, lists:0
bg 16.20. start:4116 paragraphs:3, tables:1, lists:0
en 16.21. start:4040 paragraphs:3, tables:1, lists:0
bg 16.21. start:4180 paragraphs:3, tables:1, lists:0
en 17. start:4069 paragraphs:0, tables:0, lists:0
bg 17. start:4209 paragraphs:0, tables:0, lists:0
en 17.1. start:4071 paragraphs:6, tables:0, lists:1
bg 17.1. start:4211 paragraphs:6, tables:0, lists:1
en 17.2. start:4100 paragraphs:4, tables:0, lists:1
bg 17.2. start:4242 paragraphs:4, tables:0, lists:1
en 17.3. start:4114 paragraphs:6, tables:3, lists:0
bg 17.3. start:4256 paragraphs:6, tables:3, lists:0
en 17.4. start:4162 paragraphs:3, tables:1, lists:1
bg 17.4. start:4306 paragraphs:3, tables:1, lists:1
en 18. start:4175 paragraphs:1, tables:0, lists:0
bg 18. start:4319 paragraphs:1, tables:0, lists:0
# end of comparison
