# Structural comparison of nl/userGuide.t2t against nl/userGuide-newRevisions/19131/userGuide.t2t
en 1. start:10 paragraphs:2, tables:0, lists:0
en 4.1.1. start:167 paragraphs:1, tables:0, lists:0
en 4.1.2. start:176 paragraphs:1, tables:0, lists:0
en 4.2. start:183 paragraphs:0, tables:0, lists:0
nl 4.2. start:558 paragraphs:3, tables:1, lists:1
en 4.2.1. start:185 paragraphs:3, tables:0, lists:0
en 4.2.2. start:194 paragraphs:2, tables:0, lists:0
en 4.3. start:202 paragraphs:1, tables:0, lists:0
nl 4.3. start:580 paragraphs:4, tables:2, lists:0
en 4.3.1. start:211 paragraphs:1, tables:0, lists:0
en 4.3.2. start:216 paragraphs:7, tables:0, lists:0
en 4.3.3. start:239 paragraphs:2, tables:0, lists:0
en 4.3.4. start:250 paragraphs:2, tables:0, lists:0
en 4.4. start:259 paragraphs:2, tables:0, lists:0
nl 4.4. start:615 paragraphs:8, tables:1, lists:0
en 4.5. start:267 paragraphs:2, tables:0, lists:0
nl 4.5. start:666 paragraphs:7, tables:3, lists:0
en 4.6. start:275 paragraphs:0, tables:1, lists:0
nl 4.6. start:711 paragraphs:2, tables:1, lists:0
nl 4.6.1. start:721 paragraphs:1, tables:0, lists:0
nl 4.6.2. start:726 paragraphs:3, tables:0, lists:0
nl 4.6.3. start:735 paragraphs:3, tables:0, lists:0
en 4.7. start:289 paragraphs:0, tables:1, lists:0
nl 4.7. start:744 paragraphs:5, tables:1, lists:0
en 5. start:297 paragraphs:1, tables:0, lists:0
nl 5. start:769 paragraphs:5, tables:1, lists:1
en 5.1. start:300 paragraphs:1, tables:0, lists:0
nl 5.1. start:809 paragraphs:3, tables:1, lists:1
nl 5.1.1. start:851 paragraphs:4, tables:0, lists:2
en 5.2. start:304 paragraphs:3, tables:1, lists:0
nl 5.2. start:871 paragraphs:1, tables:1, lists:0
en 5.3. start:321 paragraphs:4, tables:2, lists:0
nl 5.3. start:882 paragraphs:2, tables:1, lists:0
en 5.4. start:346 paragraphs:7, tables:1, lists:0
nl 5.4. start:896 paragraphs:1, tables:1, lists:0
en 5.5. start:388 paragraphs:6, tables:2, lists:0
nl 5.5. start:908 paragraphs:2, tables:1, lists:0
en 5.6. start:431 paragraphs:2, tables:1, lists:0
en 5.6.1. start:442 paragraphs:1, tables:0, lists:0
en 5.6.2. start:447 paragraphs:3, tables:0, lists:0
en 5.6.3. start:456 paragraphs:3, tables:0, lists:0
en 5.7. start:465 paragraphs:5, tables:1, lists:0
en 6. start:490 paragraphs:5, tables:1, lists:1
nl 6. start:924 paragraphs:1, tables:0, lists:0
en 6.1. start:532 paragraphs:4, tables:1, lists:1
nl 6.1. start:931 paragraphs:11, tables:1, lists:3
en 6.2. start:574 paragraphs:1, tables:1, lists:0
nl 6.2. start:985 paragraphs:1, tables:0, lists:0
en 6.3. start:585 paragraphs:1, tables:1, lists:0
en 6.4. start:598 paragraphs:1, tables:1, lists:0
en 7. start:610 paragraphs:4, tables:0, lists:1
nl 7. start:994 paragraphs:2, tables:0, lists:0
en 7.1. start:629 paragraphs:7, tables:1, lists:1
nl 7.1. start:1003 paragraphs:3, tables:3, lists:0
nl 7.2. start:1098 paragraphs:3, tables:0, lists:0
nl 7.2.1. start:1113 paragraphs:5, tables:0, lists:0
en 8. start:654 paragraphs:2, tables:0, lists:0
nl 8. start:1134 paragraphs:3, tables:0, lists:0
en 8.1. start:663 paragraphs:3, tables:3, lists:0
nl 8.1. start:1143 paragraphs:3, tables:0, lists:1
en 8.2. start:755 paragraphs:3, tables:0, lists:0
nl 8.2. start:1154 paragraphs:4, tables:1, lists:0
en 9. start:770 paragraphs:3, tables:0, lists:0
nl 9. start:1172 paragraphs:3, tables:0, lists:0
en 9.1. start:779 paragraphs:3, tables:0, lists:1
nl 9.1. start:1186 paragraphs:5, tables:0, lists:0
en 9.2. start:790 paragraphs:2, tables:0, lists:0
en 10. start:797 paragraphs:3, tables:0, lists:0
nl 10. start:1202 paragraphs:1, tables:0, lists:0
en 10.1. start:811 paragraphs:3, tables:0, lists:0
nl 10.1. start:1205 paragraphs:0, tables:0, lists:0
nl 10.1.1. start:1207 paragraphs:4, tables:1, lists:0
nl 10.1.2. start:1222 paragraphs:1, tables:0, lists:0
nl 10.1.2.1. start:1230 paragraphs:1, tables:0, lists:0
nl 10.1.3. start:1236 paragraphs:1, tables:0, lists:0
nl 10.2. start:1242 paragraphs:0, tables:0, lists:0
nl 10.2.1. start:1244 paragraphs:2, tables:1, lists:0
nl 10.2.2. start:1257 paragraphs:2, tables:0, lists:1
nl 10.2.3. start:1280 paragraphs:5, tables:0, lists:0
nl 10.2.4. start:1303 paragraphs:1, tables:0, lists:0
nl 10.2.5. start:1309 paragraphs:1, tables:0, lists:0
nl 10.3. start:1315 paragraphs:0, tables:1, lists:0
nl 10.4. start:1321 paragraphs:1, tables:1, lists:0
nl 10.5. start:1331 paragraphs:0, tables:1, lists:0
nl 10.6. start:1337 paragraphs:1, tables:1, lists:0
nl 10.7. start:1348 paragraphs:4, tables:0, lists:0
nl 10.7.1. start:1365 paragraphs:1, tables:0, lists:0
nl 10.7.2. start:1373 paragraphs:4, tables:0, lists:1
nl 10.8. start:1387 paragraphs:1, tables:2, lists:1
en 11. start:822 paragraphs:1, tables:0, lists:0
nl 11. start:1411 paragraphs:1, tables:0, lists:0
en 11.1. start:825 paragraphs:0, tables:0, lists:0
nl 11.1. start:1424 paragraphs:4, tables:0, lists:0
en 11.1.1. start:827 paragraphs:2, tables:1, lists:0
nl 11.1.1. start:1442 paragraphs:11, tables:0, lists:2
en 11.1.2. start:840 paragraphs:1, tables:0, lists:0
nl 11.1.2. start:1520 paragraphs:33, tables:2, lists:0
en 11.1.2.1. start:847 paragraphs:1, tables:0, lists:0
en 11.1.3. start:853 paragraphs:1, tables:0, lists:0
nl 11.1.4. start:1648 paragraphs:1, tables:1, lists:0
nl 11.1.5. start:1658 paragraphs:36, tables:6, lists:0
nl 11.1.6. start:1826 paragraphs:13, tables:0, lists:0
nl 11.1.7. start:1868 paragraphs:7, tables:2, lists:1
nl 11.1.8. start:1905 paragraphs:8, tables:0, lists:1
nl 11.1.9. start:1942 paragraphs:17, tables:0, lists:1
nl 11.1.10. start:2004 paragraphs:10, tables:0, lists:0
nl 11.1.11. start:2043 paragraphs:3, tables:0, lists:0
nl 11.1.12. start:2058 paragraphs:8, tables:0, lists:0
nl 11.1.13. start:2082 paragraphs:17, tables:0, lists:2
nl 11.1.14. start:2145 paragraphs:6, tables:0, lists:0
nl 11.1.15. start:2175 paragraphs:17, tables:0, lists:0
nl 11.1.16. start:2247 paragraphs:4, tables:0, lists:1
nl 11.1.17. start:2321 paragraphs:4, tables:2, lists:1
nl 11.1.18. start:2345 paragraphs:3, tables:0, lists:0
nl 11.1.19. start:2359 paragraphs:35, tables:10, lists:8
en 11.2. start:859 paragraphs:0, tables:0, lists:0
nl 11.2. start:2578 paragraphs:1, tables:0, lists:0
en 11.2.1. start:861 paragraphs:2, tables:1, lists:0
nl 11.2.1. start:2581 paragraphs:7, tables:0, lists:1
en 11.2.2. start:874 paragraphs:2, tables:0, lists:1
nl 11.2.2. start:2615 paragraphs:7, tables:0, lists:1
en 11.2.3. start:896 paragraphs:5, tables:0, lists:0
nl 11.2.3. start:2655 paragraphs:11, tables:1, lists:1
en 11.2.4. start:919 paragraphs:1, tables:0, lists:0
en 11.2.5. start:925 paragraphs:1, tables:0, lists:0
en 11.3. start:931 paragraphs:0, tables:1, lists:0
nl 11.3. start:2702 paragraphs:3, tables:0, lists:0
nl 11.3.1. start:2713 paragraphs:5, tables:0, lists:1
nl 11.3.2. start:2729 paragraphs:3, tables:0, lists:0
nl 11.3.3. start:2741 paragraphs:1, tables:0, lists:0
nl 11.3.4. start:2749 paragraphs:5, tables:0, lists:1
nl 11.3.5. start:2762 paragraphs:2, tables:0, lists:0
nl 11.3.6. start:2770 paragraphs:2, tables:0, lists:0
nl 11.3.7. start:2777 paragraphs:1, tables:0, lists:0
en 11.4. start:937 paragraphs:1, tables:1, lists:0
nl 11.4. start:2785 paragraphs:3, tables:0, lists:0
en 11.5. start:947 paragraphs:0, tables:1, lists:0
en 11.6. start:953 paragraphs:0, tables:1, lists:0
en 11.7. start:960 paragraphs:4, tables:0, lists:0
en 11.7.1. start:977 paragraphs:1, tables:0, lists:0
en 11.7.2. start:985 paragraphs:4, tables:0, lists:1
en 11.8. start:999 paragraphs:1, tables:1, lists:0
en 11.9. start:1007 paragraphs:1, tables:1, lists:0
en 12. start:1022 paragraphs:1, tables:0, lists:0
nl 12. start:2797 paragraphs:4, tables:0, lists:1
en 12.1. start:1030 paragraphs:3, tables:0, lists:0
nl 12.1. start:2815 paragraphs:3, tables:0, lists:0
en 12.1.1. start:1045 paragraphs:18, tables:0, lists:3
nl 12.1.1. start:2825 paragraphs:1, tables:0, lists:0
en 12.1.2. start:1124 paragraphs:23, tables:0, lists:0
nl 12.1.2. start:2830 paragraphs:2, tables:0, lists:0
en 12.1.3. start:1219 paragraphs:9, tables:0, lists:1
nl 12.1.3. start:2841 paragraphs:1, tables:0, lists:0
en 12.1.4. start:1248 paragraphs:1, tables:1, lists:0
nl 12.1.4. start:2844 paragraphs:3, tables:0, lists:1
en 12.1.5. start:1258 paragraphs:24, tables:0, lists:0
nl 12.1.5. start:2856 paragraphs:1, tables:0, lists:0
en 12.1.6. start:1369 paragraphs:9, tables:0, lists:0
en 12.1.7. start:1397 paragraphs:9, tables:0, lists:1
en 12.1.8. start:1435 paragraphs:17, tables:0, lists:1
en 12.1.9. start:1493 paragraphs:10, tables:0, lists:0
en 12.1.10. start:1530 paragraphs:3, tables:0, lists:0
en 12.1.11. start:1545 paragraphs:8, tables:0, lists:0
en 12.1.12. start:1569 paragraphs:17, tables:0, lists:2
en 12.1.13. start:1628 paragraphs:6, tables:0, lists:0
en 12.1.14. start:1658 paragraphs:16, tables:0, lists:0
en 12.1.15. start:1724 paragraphs:9, tables:0, lists:2
en 12.1.16. start:1789 paragraphs:2, tables:0, lists:0
en 12.1.17. start:1796 paragraphs:13, tables:0, lists:0
en 12.2. start:1860 paragraphs:1, tables:0, lists:0
nl 12.2. start:2862 paragraphs:1, tables:0, lists:0
en 12.2.1. start:1863 paragraphs:9, tables:0, lists:1
nl 12.2.1. start:2867 paragraphs:6, tables:0, lists:0
en 12.2.2. start:1899 paragraphs:8, tables:0, lists:1
nl 12.2.2. start:2889 paragraphs:1, tables:0, lists:0
en 12.2.3. start:1932 paragraphs:9, tables:0, lists:0
nl 12.2.3. start:2896 paragraphs:1, tables:0, lists:0
nl 12.2.4. start:2906 paragraphs:1, tables:0, lists:0
en 12.3. start:1965 paragraphs:3, tables:1, lists:0
nl 12.3. start:2914 paragraphs:4, tables:0, lists:0
en 12.4. start:1980 paragraphs:3, tables:0, lists:0
en 12.4.1. start:1991 paragraphs:5, tables:0, lists:1
en 12.4.2. start:2007 paragraphs:3, tables:0, lists:0
en 12.4.3. start:2019 paragraphs:1, tables:0, lists:0
en 12.4.4. start:2027 paragraphs:5, tables:0, lists:1
en 12.4.5. start:2040 paragraphs:2, tables:0, lists:0
en 12.4.6. start:2048 paragraphs:2, tables:0, lists:0
en 12.4.7. start:2055 paragraphs:1, tables:0, lists:0
en 12.5. start:2063 paragraphs:3, tables:0, lists:0
en 13. start:2075 paragraphs:0, tables:0, lists:0
nl 13. start:2931 paragraphs:0, tables:0, lists:0
en 13.1. start:2077 paragraphs:2, tables:0, lists:0
nl 13.1. start:2933 paragraphs:4, tables:1, lists:0
en 13.2. start:2084 paragraphs:5, tables:0, lists:0
nl 13.2. start:2950 paragraphs:5, tables:0, lists:0
en 13.3. start:2099 paragraphs:5, tables:0, lists:0
nl 13.3. start:2965 paragraphs:5, tables:0, lists:0
en 13.4. start:2121 paragraphs:1, tables:0, lists:0
nl 13.4. start:2988 paragraphs:1, tables:0, lists:0
en 13.5. start:2125 paragraphs:10, tables:0, lists:0
nl 13.5. start:2992 paragraphs:1, tables:0, lists:0
en 13.5.1. start:2170 paragraphs:3, tables:0, lists:1
en 13.6. start:2183 paragraphs:4, tables:0, lists:1
nl 13.6. start:2996 paragraphs:4, tables:0, lists:1
en 13.7. start:2194 paragraphs:5, tables:0, lists:1
nl 13.7. start:3008 paragraphs:4, tables:0, lists:1
en 13.8. start:2209 paragraphs:1, tables:0, lists:0
nl 13.8. start:3023 paragraphs:2, tables:1, lists:0
en 14. start:2212 paragraphs:1, tables:0, lists:0
nl 14. start:3035 paragraphs:1, tables:0, lists:0
en 14.1. start:2216 paragraphs:3, tables:0, lists:0
nl 14.1. start:3039 paragraphs:3, tables:0, lists:0
en 14.2. start:2226 paragraphs:2, tables:0, lists:0
nl 14.2. start:3049 paragraphs:2, tables:0, lists:0
en 14.3. start:2233 paragraphs:1, tables:0, lists:0
nl 14.3. start:3056 paragraphs:1, tables:0, lists:0
en 14.4. start:2238 paragraphs:3, tables:0, lists:1
nl 14.4. start:3061 paragraphs:5, tables:0, lists:1
en 14.5. start:2251 paragraphs:2, tables:0, lists:0
en 15. start:2258 paragraphs:1, tables:0, lists:0
nl 15. start:3091 paragraphs:1, tables:0, lists:0
en 15.1. start:2261 paragraphs:3, tables:0, lists:1
nl 15.1. start:3094 paragraphs:8, tables:3, lists:1
en 15.2. start:2278 paragraphs:5, tables:3, lists:0
nl 15.2. start:3188 paragraphs:4, tables:1, lists:0
en 15.3. start:2339 paragraphs:4, tables:1, lists:0
nl 15.3. start:3241 paragraphs:3, tables:1, lists:1
en 15.4. start:2391 paragraphs:3, tables:1, lists:1
nl 15.4. start:3275 paragraphs:3, tables:1, lists:0
en 15.5. start:2425 paragraphs:3, tables:1, lists:0
nl 15.5. start:3297 paragraphs:6, tables:2, lists:1
en 15.6. start:2447 paragraphs:6, tables:2, lists:1
nl 15.6. start:3342 paragraphs:3, tables:1, lists:0
en 15.7. start:2483 paragraphs:3, tables:1, lists:0
nl 15.7. start:3361 paragraphs:3, tables:1, lists:0
en 15.8. start:2502 paragraphs:3, tables:1, lists:0
nl 15.8. start:3380 paragraphs:4, tables:0, lists:1
nl 15.8.1. start:3394 paragraphs:0, tables:1, lists:0
nl 15.8.2. start:3419 paragraphs:1, tables:1, lists:0
nl 15.8.3. start:3427 paragraphs:0, tables:1, lists:0
en 15.9. start:2521 paragraphs:4, tables:0, lists:1
nl 15.9. start:3437 paragraphs:3, tables:2, lists:0
en 15.9.1. start:2535 paragraphs:0, tables:1, lists:0
en 15.9.2. start:2560 paragraphs:0, tables:1, lists:0
en 15.9.3. start:2568 paragraphs:0, tables:1, lists:0
en 15.10. start:2578 paragraphs:2, tables:1, lists:0
nl 15.10. start:3509 paragraphs:15, tables:5, lists:6
en 15.11. start:2650 paragraphs:3, tables:1, lists:0
en 15.12. start:2674 paragraphs:10, tables:3, lists:2
nl 15.12. start:3675 paragraphs:9, tables:4, lists:1
en 15.13. start:2756 paragraphs:9, tables:4, lists:1
nl 15.13. start:3756 paragraphs:11, tables:3, lists:1
en 15.14. start:2840 paragraphs:10, tables:3, lists:1
nl 15.14. start:3847 paragraphs:5, tables:1, lists:1
en 15.15. start:2932 paragraphs:4, tables:1, lists:1
nl 15.15. start:3884 paragraphs:1, tables:1, lists:0
en 15.16. start:2968 paragraphs:1, tables:1, lists:0
nl 15.16. start:3894 paragraphs:2, tables:0, lists:0
nl 15.16.1. start:3904 paragraphs:0, tables:1, lists:0
nl 15.16.2. start:3966 paragraphs:1, tables:1, lists:0
nl 15.16.3. start:3988 paragraphs:1, tables:2, lists:0
nl 15.16.4. start:4006 paragraphs:0, tables:1, lists:0
nl 15.16.5. start:4025 paragraphs:1, tables:1, lists:0
en 15.17. start:2978 paragraphs:3, tables:1, lists:0
nl 15.17. start:4053 paragraphs:2, tables:1, lists:0
en 15.18. start:3062 paragraphs:2, tables:1, lists:0
nl 15.18. start:4069 paragraphs:4, tables:1, lists:0
en 15.19. start:3078 paragraphs:4, tables:1, lists:0
nl 15.19. start:4099 paragraphs:4, tables:2, lists:0
nl 15.20. start:4164 paragraphs:3, tables:1, lists:0
en 16. start:3100 paragraphs:0, tables:0, lists:0
nl 16. start:4193 paragraphs:0, tables:0, lists:0
en 16.1. start:3102 paragraphs:6, tables:3, lists:0
nl 16.1. start:4195 paragraphs:9, tables:0, lists:1
en 16.2. start:3147 paragraphs:3, tables:1, lists:1
nl 16.2. start:4238 paragraphs:6, tables:3, lists:0
nl 16.3. start:4284 paragraphs:3, tables:1, lists:1
en 17. start:3159 paragraphs:1, tables:0, lists:0
nl 17. start:4296 paragraphs:1, tables:0, lists:0
# end of comparison
