# Structural comparison of ru/userGuide.t2t against ru/userGuide-newRevisions/16308/userGuide.t2t
en 1.2. start:36 paragraphs:1, tables:0, lists:0
en 4.2.1. start:173 paragraphs:3, tables:0, lists:0
ru 4.2.1. start:176 paragraphs:3, tables:0, lists:0
en 4.2.2. start:182 paragraphs:2, tables:0, lists:0
ru 4.2.2. start:185 paragraphs:2, tables:0, lists:0
en 4.3. start:190 paragraphs:1, tables:0, lists:0
ru 4.3. start:193 paragraphs:1, tables:0, lists:0
en 4.3.1. start:195 paragraphs:1, tables:0, lists:0
ru 4.3.1. start:198 paragraphs:1, tables:0, lists:0
en 4.3.2. start:200 paragraphs:7, tables:0, lists:0
ru 4.3.2. start:203 paragraphs:7, tables:0, lists:0
en 4.3.3. start:223 paragraphs:2, tables:0, lists:0
ru 4.3.3. start:226 paragraphs:2, tables:0, lists:0
en 4.3.4. start:234 paragraphs:2, tables:0, lists:0
ru 4.3.4. start:237 paragraphs:2, tables:0, lists:0
en 4.4. start:243 paragraphs:2, tables:0, lists:0
ru 4.4. start:246 paragraphs:2, tables:0, lists:0
en 4.5. start:251 paragraphs:2, tables:0, lists:0
ru 4.5. start:254 paragraphs:2, tables:0, lists:0
en 4.6. start:259 paragraphs:0, tables:1, lists:0
ru 4.6. start:262 paragraphs:0, tables:1, lists:0
en 4.7. start:272 paragraphs:0, tables:1, lists:0
ru 4.7. start:275 paragraphs:0, tables:1, lists:0
en 5. start:280 paragraphs:1, tables:0, lists:0
ru 5. start:283 paragraphs:1, tables:0, lists:0
en 5.1. start:283 paragraphs:1, tables:0, lists:0
ru 5.1. start:286 paragraphs:1, tables:0, lists:0
en 5.2. start:287 paragraphs:3, tables:1, lists:0
ru 5.2. start:290 paragraphs:3, tables:1, lists:0
en 5.3. start:303 paragraphs:4, tables:2, lists:0
ru 5.3. start:307 paragraphs:4, tables:2, lists:0
en 5.4. start:328 paragraphs:7, tables:1, lists:0
ru 5.4. start:332 paragraphs:7, tables:1, lists:0
en 5.5. start:372 paragraphs:6, tables:2, lists:0
ru 5.5. start:377 paragraphs:6, tables:2, lists:0
en 5.6. start:415 paragraphs:2, tables:1, lists:0
ru 5.6. start:421 paragraphs:2, tables:1, lists:0
en 5.6.1. start:426 paragraphs:1, tables:0, lists:0
ru 5.6.1. start:432 paragraphs:1, tables:0, lists:0
en 5.6.2. start:431 paragraphs:3, tables:0, lists:0
ru 5.6.2. start:437 paragraphs:3, tables:0, lists:0
en 5.6.3. start:440 paragraphs:3, tables:0, lists:0
ru 5.6.3. start:446 paragraphs:3, tables:0, lists:0
en 5.7. start:449 paragraphs:5, tables:1, lists:0
ru 5.7. start:455 paragraphs:5, tables:1, lists:0
en 6. start:474 paragraphs:4, tables:1, lists:1
ru 6. start:480 paragraphs:4, tables:1, lists:1
en 6.1. start:514 paragraphs:4, tables:1, lists:1
ru 6.1. start:522 paragraphs:4, tables:1, lists:1
en 6.2. start:556 paragraphs:1, tables:1, lists:0
ru 6.2. start:564 paragraphs:1, tables:1, lists:0
en 6.3. start:567 paragraphs:1, tables:1, lists:0
ru 6.3. start:575 paragraphs:1, tables:1, lists:0
en 6.4. start:580 paragraphs:1, tables:1, lists:0
ru 6.4. start:588 paragraphs:1, tables:1, lists:0
en 7. start:592 paragraphs:3, tables:0, lists:1
ru 7. start:600 paragraphs:3, tables:0, lists:1
en 7.1. start:609 paragraphs:5, tables:1, lists:1
ru 7.1. start:617 paragraphs:5, tables:1, lists:1
en 8. start:631 paragraphs:2, tables:0, lists:0
ru 8. start:639 paragraphs:2, tables:0, lists:0
en 8.1. start:639 paragraphs:3, tables:3, lists:0
ru 8.1. start:647 paragraphs:3, tables:3, lists:0
en 8.2. start:727 paragraphs:3, tables:0, lists:0
ru 8.2. start:738 paragraphs:3, tables:0, lists:0
en 9. start:742 paragraphs:3, tables:0, lists:0
ru 9. start:753 paragraphs:0, tables:0, lists:0
en 9.1. start:756 paragraphs:3, tables:0, lists:0
ru 10. start:755 paragraphs:3, tables:0, lists:0
en 10. start:767 paragraphs:1, tables:0, lists:0
ru 10.1. start:769 paragraphs:3, tables:0, lists:0
en 10.1. start:770 paragraphs:0, tables:0, lists:0
en 10.1.1. start:772 paragraphs:2, tables:1, lists:0
en 10.1.2. start:785 paragraphs:1, tables:0, lists:0
en 10.1.2.1. start:792 paragraphs:1, tables:0, lists:0
en 10.1.3. start:798 paragraphs:1, tables:0, lists:0
en 10.2. start:804 paragraphs:0, tables:0, lists:0
en 10.2.1. start:806 paragraphs:2, tables:1, lists:0
en 10.2.2. start:819 paragraphs:1, tables:0, lists:1
en 10.2.3. start:841 paragraphs:1, tables:0, lists:0
en 10.2.4. start:847 paragraphs:1, tables:0, lists:0
en 10.2.5. start:853 paragraphs:1, tables:0, lists:0
en 10.3. start:859 paragraphs:0, tables:1, lists:0
en 10.4. start:865 paragraphs:1, tables:1, lists:0
en 10.5. start:875 paragraphs:0, tables:1, lists:0
en 10.6. start:881 paragraphs:0, tables:1, lists:0
en 10.7. start:888 paragraphs:1, tables:1, lists:0
en 10.8. start:895 paragraphs:4, tables:0, lists:0
en 10.8.1. start:912 paragraphs:1, tables:0, lists:0
en 10.8.2. start:920 paragraphs:3, tables:0, lists:1
en 10.9. start:934 paragraphs:1, tables:1, lists:0
ru 11. start:780 paragraphs:1, tables:0, lists:0
en 11. start:942 paragraphs:1, tables:0, lists:0
ru 11.1. start:783 paragraphs:0, tables:0, lists:0
en 11.1. start:950 paragraphs:3, tables:0, lists:0
ru 11.1.1. start:785 paragraphs:2, tables:1, lists:0
en 11.1.1. start:965 paragraphs:15, tables:0, lists:3
ru 11.1.2. start:798 paragraphs:1, tables:0, lists:0
en 11.1.2. start:1041 paragraphs:21, tables:0, lists:0
ru 11.1.2.1. start:805 paragraphs:1, tables:0, lists:0
ru 11.1.3. start:811 paragraphs:1, tables:0, lists:0
en 11.1.3. start:1131 paragraphs:8, tables:0, lists:1
en 11.1.4. start:1160 paragraphs:1, tables:1, lists:0
en 11.1.5. start:1170 paragraphs:24, tables:0, lists:0
en 11.1.6. start:1276 paragraphs:9, tables:0, lists:0
en 11.1.7. start:1304 paragraphs:16, tables:0, lists:1
en 11.1.8. start:1362 paragraphs:10, tables:0, lists:0
en 11.1.9. start:1399 paragraphs:2, tables:0, lists:0
en 11.1.10. start:1408 paragraphs:8, tables:0, lists:0
en 11.1.11. start:1432 paragraphs:15, tables:0, lists:1
en 11.1.12. start:1489 paragraphs:6, tables:0, lists:0
en 11.1.13. start:1519 paragraphs:14, tables:0, lists:0
en 11.1.14. start:1574 paragraphs:7, tables:0, lists:2
en 11.1.15. start:1634 paragraphs:2, tables:0, lists:0
en 11.1.16. start:1641 paragraphs:12, tables:0, lists:0
ru 11.2. start:817 paragraphs:0, tables:0, lists:0
en 11.2. start:1696 paragraphs:1, tables:0, lists:0
ru 11.2.1. start:819 paragraphs:2, tables:1, lists:0
en 11.2.1. start:1699 paragraphs:8, tables:0, lists:1
ru 11.2.2. start:832 paragraphs:1, tables:0, lists:1
en 11.2.2. start:1733 paragraphs:6, tables:0, lists:1
ru 11.2.3. start:854 paragraphs:1, tables:0, lists:0
en 11.2.3. start:1763 paragraphs:6, tables:0, lists:0
ru 11.2.4. start:860 paragraphs:1, tables:0, lists:0
ru 11.2.5. start:866 paragraphs:1, tables:0, lists:0
ru 11.3. start:872 paragraphs:0, tables:1, lists:0
en 11.3. start:1783 paragraphs:3, tables:1, lists:0
ru 11.4. start:878 paragraphs:1, tables:1, lists:0
en 11.4. start:1798 paragraphs:3, tables:0, lists:0
en 11.4.1. start:1809 paragraphs:4, tables:0, lists:1
en 11.4.2. start:1825 paragraphs:3, tables:0, lists:0
en 11.4.3. start:1837 paragraphs:1, tables:0, lists:0
en 11.4.4. start:1845 paragraphs:4, tables:0, lists:1
en 11.4.5. start:1858 paragraphs:2, tables:0, lists:0
en 11.4.6. start:1866 paragraphs:2, tables:0, lists:0
en 11.4.7. start:1873 paragraphs:1, tables:0, lists:0
ru 11.5. start:888 paragraphs:0, tables:1, lists:0
en 11.5. start:1881 paragraphs:3, tables:0, lists:0
ru 11.6. start:894 paragraphs:0, tables:1, lists:0
ru 11.7. start:901 paragraphs:1, tables:1, lists:0
ru 11.8. start:908 paragraphs:4, tables:0, lists:0
ru 11.8.1. start:925 paragraphs:1, tables:0, lists:0
ru 11.8.2. start:933 paragraphs:3, tables:0, lists:1
ru 11.9. start:947 paragraphs:1, tables:1, lists:0
ru 11.10. start:955 paragraphs:1, tables:1, lists:0
ru 12. start:970 paragraphs:1, tables:0, lists:0
en 12. start:1892 paragraphs:0, tables:0, lists:0
ru 12.1. start:978 paragraphs:3, tables:0, lists:0
en 12.1. start:1894 paragraphs:2, tables:0, lists:0
ru 12.1.1. start:993 paragraphs:15, tables:0, lists:3
ru 12.1.2. start:1069 paragraphs:22, tables:0, lists:0
ru 12.1.3. start:1161 paragraphs:8, tables:0, lists:1
ru 12.1.4. start:1190 paragraphs:1, tables:1, lists:0
ru 12.1.5. start:1200 paragraphs:24, tables:0, lists:0
ru 12.1.6. start:1306 paragraphs:9, tables:0, lists:0
ru 12.1.7. start:1334 paragraphs:16, tables:0, lists:1
ru 12.1.8. start:1392 paragraphs:10, tables:0, lists:0
ru 12.1.9. start:1429 paragraphs:2, tables:0, lists:0
ru 12.1.10. start:1438 paragraphs:8, tables:0, lists:0
ru 12.1.11. start:1462 paragraphs:15, tables:0, lists:1
ru 12.1.12. start:1519 paragraphs:6, tables:0, lists:0
ru 12.1.13. start:1549 paragraphs:14, tables:0, lists:0
ru 12.1.14. start:1604 paragraphs:7, tables:0, lists:2
ru 12.1.15. start:1665 paragraphs:2, tables:0, lists:0
ru 12.1.16. start:1672 paragraphs:13, tables:0, lists:0
ru 12.2. start:1734 paragraphs:1, tables:0, lists:0
en 12.2. start:1901 paragraphs:5, tables:0, lists:0
ru 12.2.1. start:1737 paragraphs:8, tables:0, lists:1
ru 12.2.2. start:1771 paragraphs:6, tables:0, lists:1
ru 12.2.3. start:1801 paragraphs:6, tables:0, lists:0
ru 12.3. start:1821 paragraphs:3, tables:1, lists:0
en 12.3. start:1916 paragraphs:10, tables:0, lists:0
ru 12.4. start:1836 paragraphs:3, tables:0, lists:0
en 12.4. start:1961 paragraphs:2, tables:0, lists:1
ru 12.4.1. start:1847 paragraphs:4, tables:0, lists:1
ru 12.4.2. start:1863 paragraphs:3, tables:0, lists:0
ru 12.4.3. start:1875 paragraphs:1, tables:0, lists:0
ru 12.4.4. start:1883 paragraphs:4, tables:0, lists:1
ru 12.4.5. start:1896 paragraphs:2, tables:0, lists:0
ru 12.4.6. start:1904 paragraphs:2, tables:0, lists:0
ru 12.4.7. start:1911 paragraphs:1, tables:0, lists:0
ru 12.5. start:1919 paragraphs:3, tables:0, lists:0
en 12.5. start:1975 paragraphs:1, tables:0, lists:0
en 12.6. start:1979 paragraphs:1, tables:0, lists:0
ru 13. start:1930 paragraphs:0, tables:0, lists:0
en 13. start:1982 paragraphs:1, tables:0, lists:0
ru 13.1. start:1932 paragraphs:2, tables:0, lists:0
en 13.1. start:1986 paragraphs:3, tables:0, lists:0
ru 13.2. start:1939 paragraphs:5, tables:0, lists:0
en 13.2. start:1996 paragraphs:2, tables:0, lists:0
ru 13.3. start:1954 paragraphs:10, tables:0, lists:0
en 13.3. start:2003 paragraphs:1, tables:0, lists:0
ru 13.4. start:1999 paragraphs:2, tables:0, lists:1
en 13.4. start:2008 paragraphs:2, tables:0, lists:1
ru 13.5. start:2013 paragraphs:1, tables:0, lists:0
en 13.5. start:2021 paragraphs:3, tables:0, lists:0
ru 13.6. start:2017 paragraphs:1, tables:0, lists:0
en 13.6. start:2032 paragraphs:2, tables:0, lists:0
ru 14. start:2020 paragraphs:1, tables:0, lists:0
en 14. start:2039 paragraphs:1, tables:0, lists:0
ru 14.1. start:2024 paragraphs:3, tables:0, lists:0
en 14.1. start:2042 paragraphs:2, tables:0, lists:1
ru 14.2. start:2034 paragraphs:2, tables:0, lists:0
en 14.2. start:2058 paragraphs:5, tables:3, lists:0
ru 14.3. start:2041 paragraphs:1, tables:0, lists:0
en 14.3. start:2119 paragraphs:4, tables:1, lists:0
ru 14.4. start:2046 paragraphs:2, tables:0, lists:1
en 14.4. start:2171 paragraphs:3, tables:1, lists:1
ru 14.5. start:2059 paragraphs:3, tables:0, lists:0
en 14.5. start:2205 paragraphs:3, tables:1, lists:0
ru 14.6. start:2070 paragraphs:2, tables:0, lists:0
en 14.6. start:2227 paragraphs:6, tables:2, lists:1
en 14.7. start:2263 paragraphs:3, tables:1, lists:0
en 14.8. start:2282 paragraphs:3, tables:1, lists:0
en 14.9. start:2301 paragraphs:3, tables:0, lists:0
en 14.9.1. start:2310 paragraphs:0, tables:1, lists:0
en 14.9.2. start:2335 paragraphs:0, tables:1, lists:0
en 14.9.3. start:2343 paragraphs:0, tables:1, lists:0
en 14.10. start:2353 paragraphs:2, tables:1, lists:0
en 14.11. start:2425 paragraphs:3, tables:1, lists:0
en 14.12. start:2449 paragraphs:9, tables:3, lists:2
en 14.13. start:2531 paragraphs:8, tables:4, lists:1
en 14.14. start:2615 paragraphs:9, tables:3, lists:1
en 14.15. start:2707 paragraphs:3, tables:1, lists:1
en 14.16. start:2743 paragraphs:1, tables:1, lists:0
en 14.17. start:2753 paragraphs:3, tables:1, lists:0
en 14.18. start:2837 paragraphs:4, tables:1, lists:0
ru 15. start:2077 paragraphs:1, tables:0, lists:0
en 15. start:2859 paragraphs:0, tables:0, lists:0
ru 15.1. start:2080 paragraphs:2, tables:0, lists:1
en 15.1. start:2861 paragraphs:6, tables:3, lists:0
ru 15.2. start:2096 paragraphs:5, tables:3, lists:0
en 15.2. start:2907 paragraphs:2, tables:1, lists:1
ru 15.3. start:2157 paragraphs:4, tables:1, lists:0
ru 15.4. start:2209 paragraphs:3, tables:1, lists:1
ru 15.5. start:2243 paragraphs:3, tables:1, lists:0
ru 15.6. start:2265 paragraphs:6, tables:2, lists:1
ru 15.7. start:2301 paragraphs:3, tables:1, lists:0
ru 15.8. start:2320 paragraphs:3, tables:1, lists:0
ru 15.9. start:2339 paragraphs:3, tables:0, lists:0
ru 15.9.1. start:2348 paragraphs:0, tables:1, lists:0
ru 15.9.2. start:2373 paragraphs:0, tables:1, lists:0
ru 15.9.3. start:2381 paragraphs:0, tables:1, lists:0
ru 15.10. start:2391 paragraphs:2, tables:1, lists:0
ru 15.11. start:2463 paragraphs:3, tables:1, lists:0
ru 15.12. start:2487 paragraphs:9, tables:3, lists:2
ru 15.13. start:2569 paragraphs:8, tables:4, lists:1
ru 15.14. start:2653 paragraphs:9, tables:3, lists:1
ru 15.15. start:2745 paragraphs:3, tables:1, lists:1
ru 15.16. start:2781 paragraphs:1, tables:1, lists:0
ru 15.17. start:2791 paragraphs:3, tables:1, lists:0
ru 15.18. start:2875 paragraphs:4, tables:1, lists:0
ru 16. start:2897 paragraphs:0, tables:0, lists:0
en 16. start:2919 paragraphs:1, tables:0, lists:0
ru 16.1. start:2899 paragraphs:6, tables:3, lists:0
ru 16.2. start:2943 paragraphs:2, tables:1, lists:1
ru 17. start:2955 paragraphs:1, tables:0, lists:0
# end of comparison
