# Structural comparison of ja/userGuide.t2t against ja/userGuide-newRevisions/22242/userGuide.t2t
en 1. start:12 paragraphs:2, tables:0, lists:0
ja 7.1. start:961 paragraphs:3, tables:0, lists:1
ja 7.2. start:985 paragraphs:9, tables:1, lists:2
ja 7.3. start:1015 paragraphs:1, tables:0, lists:0
en 8. start:907 paragraphs:2, tables:0, lists:0
ja 8. start:1024 paragraphs:2, tables:0, lists:0
en 8.1. start:916 paragraphs:3, tables:3, lists:0
ja 8.1. start:1033 paragraphs:3, tables:3, lists:0
en 8.2. start:1009 paragraphs:3, tables:0, lists:0
ja 8.2. start:1126 paragraphs:3, tables:0, lists:0
en 8.2.1. start:1024 paragraphs:5, tables:0, lists:0
ja 8.2.1. start:1141 paragraphs:5, tables:0, lists:0
en 9. start:1045 paragraphs:3, tables:0, lists:0
ja 9. start:1162 paragraphs:3, tables:0, lists:0
en 9.1. start:1054 paragraphs:3, tables:0, lists:1
ja 9.1. start:1171 paragraphs:3, tables:0, lists:1
en 9.2. start:1065 paragraphs:4, tables:0, lists:0
ja 9.2. start:1182 paragraphs:5, tables:1, lists:0
en 10. start:1078 paragraphs:3, tables:0, lists:0
ja 10. start:1202 paragraphs:3, tables:0, lists:0
en 10.1. start:1092 paragraphs:4, tables:0, lists:0
ja 10.1. start:1216 paragraphs:5, tables:0, lists:0
en 11. start:1105 paragraphs:1, tables:0, lists:0
ja 11. start:1232 paragraphs:1, tables:0, lists:0
en 11.1. start:1108 paragraphs:0, tables:0, lists:0
ja 11.1. start:1235 paragraphs:0, tables:0, lists:0
en 11.1.1. start:1110 paragraphs:2, tables:1, lists:0
ja 11.1.1. start:1237 paragraphs:4, tables:1, lists:0
en 11.1.2. start:1123 paragraphs:1, tables:0, lists:0
ja 11.1.2. start:1253 paragraphs:1, tables:0, lists:0
en 11.1.2.1. start:1130 paragraphs:1, tables:0, lists:0
ja 11.1.2.1. start:1260 paragraphs:1, tables:0, lists:0
en 11.1.3. start:1136 paragraphs:1, tables:0, lists:0
ja 11.1.3. start:1266 paragraphs:1, tables:0, lists:0
en 11.2. start:1142 paragraphs:0, tables:0, lists:0
ja 11.2. start:1272 paragraphs:0, tables:0, lists:0
en 11.2.1. start:1144 paragraphs:2, tables:1, lists:0
ja 11.2.1. start:1274 paragraphs:2, tables:1, lists:0
en 11.2.2. start:1157 paragraphs:2, tables:0, lists:1
ja 11.2.2. start:1287 paragraphs:2, tables:0, lists:1
en 11.2.3. start:1179 paragraphs:5, tables:0, lists:0
ja 11.2.3. start:1309 paragraphs:5, tables:0, lists:0
en 11.2.4. start:1202 paragraphs:1, tables:0, lists:0
ja 11.2.4. start:1332 paragraphs:1, tables:0, lists:0
en 11.2.5. start:1208 paragraphs:1, tables:0, lists:0
ja 11.2.5. start:1338 paragraphs:1, tables:0, lists:0
en 11.3. start:1214 paragraphs:0, tables:1, lists:0
ja 11.3. start:1344 paragraphs:0, tables:1, lists:0
en 11.4. start:1220 paragraphs:1, tables:1, lists:0
ja 11.4. start:1350 paragraphs:1, tables:1, lists:0
en 11.5. start:1230 paragraphs:0, tables:1, lists:0
ja 11.5. start:1360 paragraphs:0, tables:1, lists:0
en 11.6. start:1236 paragraphs:0, tables:1, lists:0
ja 11.6. start:1366 paragraphs:1, tables:1, lists:0
en 11.7. start:1243 paragraphs:4, tables:0, lists:0
ja 11.7. start:1377 paragraphs:4, tables:0, lists:0
en 11.7.1. start:1260 paragraphs:1, tables:0, lists:0
ja 11.7.1. start:1394 paragraphs:1, tables:0, lists:0
en 11.7.2. start:1268 paragraphs:4, tables:0, lists:1
ja 11.7.2. start:1402 paragraphs:4, tables:0, lists:1
en 11.8. start:1282 paragraphs:1, tables:1, lists:0
ja 11.8. start:1416 paragraphs:1, tables:1, lists:0
en 11.9. start:1290 paragraphs:1, tables:1, lists:0
ja 11.9. start:1424 paragraphs:1, tables:1, lists:0
en 12. start:1306 paragraphs:1, tables:0, lists:0
ja 12. start:1440 paragraphs:1, tables:0, lists:0
en 12.1. start:1314 paragraphs:4, tables:0, lists:0
ja 12.1. start:1452 paragraphs:4, tables:0, lists:0
en 12.1.1. start:1332 paragraphs:18, tables:0, lists:3
ja 12.1.1. start:1470 paragraphs:19, tables:0, lists:3
en 12.1.2. start:1411 paragraphs:27, tables:0, lists:0
ja 12.1.2. start:1553 paragraphs:29, tables:1, lists:0
en 12.1.3. start:1520 paragraphs:9, tables:0, lists:1
ja 12.1.3. start:1675 paragraphs:5, tables:0, lists:0
en 12.1.4. start:1549 paragraphs:1, tables:1, lists:0
ja 12.1.4. start:1693 paragraphs:1, tables:1, lists:0
en 12.1.5. start:1559 paragraphs:38, tables:0, lists:0
ja 12.1.5. start:1705 paragraphs:40, tables:3, lists:0
en 12.1.6. start:1723 paragraphs:10, tables:0, lists:0
ja 12.1.6. start:1881 paragraphs:14, tables:0, lists:0
en 12.1.7. start:1755 paragraphs:9, tables:0, lists:1
ja 12.1.7. start:1928 paragraphs:25, tables:4, lists:3
en 12.1.8. start:1793 paragraphs:17, tables:0, lists:1
ja 12.1.8. start:2051 paragraphs:8, tables:0, lists:1
en 12.1.9. start:1851 paragraphs:10, tables:0, lists:0
ja 12.1.9. start:2087 paragraphs:18, tables:0, lists:1
en 12.1.10. start:1888 paragraphs:3, tables:0, lists:0
ja 12.1.10. start:2148 paragraphs:11, tables:0, lists:0
en 12.1.11. start:1903 paragraphs:8, tables:0, lists:0
ja 12.1.11. start:2192 paragraphs:3, tables:0, lists:0
en 12.1.12. start:1927 paragraphs:17, tables:0, lists:2
ja 12.1.12. start:2207 paragraphs:8, tables:0, lists:0
en 12.1.13. start:1987 paragraphs:6, tables:0, lists:0
ja 12.1.13. start:2231 paragraphs:18, tables:0, lists:2
en 12.1.14. start:2017 paragraphs:16, tables:0, lists:0
ja 12.1.14. start:2296 paragraphs:6, tables:0, lists:0
en 12.1.15. start:2088 paragraphs:9, tables:0, lists:2
ja 12.1.15. start:2326 paragraphs:17, tables:0, lists:0
en 12.1.16. start:2154 paragraphs:5, tables:0, lists:1
ja 12.1.16. start:2402 paragraphs:11, tables:0, lists:2
en 12.1.17. start:2177 paragraphs:2, tables:0, lists:0
ja 12.1.17. start:2482 paragraphs:4, tables:1, lists:1
en 12.1.18. start:2185 paragraphs:39, tables:0, lists:7
ja 12.1.18. start:2505 paragraphs:3, tables:0, lists:0
ja 12.1.19. start:2519 paragraphs:34, tables:6, lists:8
en 12.2. start:2401 paragraphs:1, tables:0, lists:0
ja 12.2. start:2738 paragraphs:1, tables:0, lists:0
en 12.2.1. start:2404 paragraphs:9, tables:0, lists:1
ja 12.2.1. start:2741 paragraphs:9, tables:0, lists:1
en 12.2.2. start:2440 paragraphs:8, tables:0, lists:1
ja 12.2.2. start:2777 paragraphs:8, tables:0, lists:1
en 12.2.3. start:2477 paragraphs:9, tables:0, lists:0
ja 12.2.3. start:2814 paragraphs:9, tables:0, lists:0
en 12.3. start:2510 paragraphs:3, tables:1, lists:0
ja 12.3. start:2847 paragraphs:3, tables:1, lists:0
en 12.4. start:2525 paragraphs:3, tables:0, lists:0
ja 12.4. start:2862 paragraphs:3, tables:0, lists:0
en 12.4.1. start:2536 paragraphs:5, tables:0, lists:1
ja 12.4.1. start:2873 paragraphs:5, tables:0, lists:1
en 12.4.2. start:2552 paragraphs:3, tables:0, lists:0
ja 12.4.2. start:2889 paragraphs:3, tables:0, lists:0
en 12.4.3. start:2564 paragraphs:1, tables:0, lists:0
ja 12.4.3. start:2901 paragraphs:1, tables:0, lists:0
en 12.4.4. start:2572 paragraphs:5, tables:0, lists:1
ja 12.4.4. start:2909 paragraphs:5, tables:0, lists:1
en 12.4.5. start:2585 paragraphs:2, tables:0, lists:0
ja 12.4.5. start:2922 paragraphs:2, tables:0, lists:0
en 12.4.6. start:2593 paragraphs:2, tables:0, lists:0
ja 12.4.6. start:2930 paragraphs:2, tables:0, lists:0
en 12.4.7. start:2600 paragraphs:1, tables:0, lists:0
ja 12.4.7. start:2937 paragraphs:1, tables:0, lists:0
en 12.5. start:2608 paragraphs:3, tables:0, lists:0
ja 12.5. start:2945 paragraphs:3, tables:0, lists:0
en 13. start:2620 paragraphs:4, tables:0, lists:1
ja 13. start:2957 paragraphs:4, tables:0, lists:1
en 13.1. start:2638 paragraphs:2, tables:0, lists:0
ja 13.1. start:2975 paragraphs:2, tables:0, lists:0
en 13.1.1. start:2647 paragraphs:1, tables:0, lists:0
ja 13.1.1. start:2984 paragraphs:1, tables:0, lists:0
en 13.1.2. start:2652 paragraphs:2, tables:0, lists:0
ja 13.1.2. start:2989 paragraphs:2, tables:0, lists:0
en 13.1.3. start:2663 paragraphs:1, tables:0, lists:0
ja 13.1.3. start:3000 paragraphs:1, tables:0, lists:0
en 13.1.4. start:2666 paragraphs:3, tables:0, lists:1
ja 13.1.4. start:3003 paragraphs:3, tables:0, lists:1
en 13.1.5. start:2678 paragraphs:1, tables:0, lists:0
ja 13.1.5. start:3015 paragraphs:1, tables:0, lists:0
en 13.2. start:2684 paragraphs:1, tables:0, lists:0
ja 13.2. start:3021 paragraphs:1, tables:0, lists:0
en 13.2.1. start:2689 paragraphs:5, tables:0, lists:0
ja 13.2.1. start:3026 paragraphs:6, tables:0, lists:0
en 13.2.2. start:2708 paragraphs:1, tables:0, lists:0
ja 13.2.2. start:3048 paragraphs:1, tables:0, lists:0
en 13.2.3. start:2714 paragraphs:1, tables:0, lists:0
ja 13.2.3. start:3055 paragraphs:1, tables:0, lists:0
ja 13.2.4. start:3065 paragraphs:1, tables:0, lists:0
en 13.3. start:2723 paragraphs:4, tables:0, lists:0
ja 13.3. start:3073 paragraphs:4, tables:0, lists:0
en 14. start:2740 paragraphs:0, tables:0, lists:0
ja 14. start:3090 paragraphs:0, tables:0, lists:0
en 14.1. start:2742 paragraphs:2, tables:0, lists:0
ja 14.1. start:3092 paragraphs:4, tables:1, lists:0
en 14.2. start:2749 paragraphs:5, tables:0, lists:0
ja 14.2. start:3109 paragraphs:5, tables:0, lists:0
en 14.3. start:2764 paragraphs:6, tables:0, lists:0
ja 14.3. start:3124 paragraphs:6, tables:0, lists:0
en 14.4. start:2788 paragraphs:1, tables:0, lists:0
ja 14.4. start:3148 paragraphs:1, tables:0, lists:0
en 14.5. start:2792 paragraphs:1, tables:0, lists:0
ja 14.5. start:3152 paragraphs:1, tables:0, lists:0
en 14.6. start:2796 paragraphs:4, tables:0, lists:1
ja 14.6. start:3156 paragraphs:4, tables:0, lists:1
en 14.7. start:2807 paragraphs:5, tables:0, lists:1
ja 14.7. start:3167 paragraphs:5, tables:0, lists:1
en 14.8. start:2822 paragraphs:1, tables:0, lists:0
ja 14.8. start:3182 paragraphs:2, tables:1, lists:0
en 15. start:2825 paragraphs:1, tables:0, lists:0
ja 15. start:3194 paragraphs:1, tables:0, lists:0
en 15.1. start:2829 paragraphs:3, tables:0, lists:0
ja 15.1. start:3198 paragraphs:3, tables:0, lists:0
en 15.2. start:2839 paragraphs:2, tables:0, lists:0
ja 15.2. start:3208 paragraphs:2, tables:0, lists:0
en 15.3. start:2846 paragraphs:1, tables:0, lists:0
ja 15.3. start:3215 paragraphs:1, tables:0, lists:0
en 15.4. start:2851 paragraphs:3, tables:0, lists:1
ja 15.4. start:3220 paragraphs:3, tables:0, lists:1
en 15.5. start:2864 paragraphs:3, tables:0, lists:0
ja 15.5. start:3233 paragraphs:3, tables:0, lists:0
en 16. start:2880 paragraphs:1, tables:0, lists:0
ja 16. start:3250 paragraphs:1, tables:0, lists:0
en 16.1. start:2883 paragraphs:3, tables:0, lists:1
ja 16.1. start:3253 paragraphs:3, tables:0, lists:1
en 16.2. start:2903 paragraphs:5, tables:3, lists:0
ja 16.2. start:3273 paragraphs:5, tables:3, lists:0
en 16.3. start:2975 paragraphs:4, tables:1, lists:0
ja 16.3. start:3345 paragraphs:4, tables:1, lists:0
en 16.4. start:3027 paragraphs:3, tables:1, lists:1
ja 16.4. start:3397 paragraphs:3, tables:1, lists:1
en 16.5. start:3061 paragraphs:3, tables:1, lists:0
ja 16.5. start:3431 paragraphs:3, tables:1, lists:0
en 16.6. start:3083 paragraphs:6, tables:2, lists:1
ja 16.6. start:3453 paragraphs:6, tables:2, lists:1
en 16.7. start:3128 paragraphs:3, tables:1, lists:0
ja 16.7. start:3498 paragraphs:3, tables:1, lists:0
en 16.8. start:3147 paragraphs:3, tables:1, lists:0
ja 16.8. start:3517 paragraphs:3, tables:1, lists:0
en 16.9. start:3166 paragraphs:4, tables:0, lists:1
ja 16.9. start:3536 paragraphs:4, tables:0, lists:1
en 16.9.1. start:3180 paragraphs:0, tables:1, lists:0
ja 16.9.1. start:3550 paragraphs:0, tables:1, lists:0
en 16.9.2. start:3205 paragraphs:0, tables:1, lists:0
ja 16.9.2. start:3575 paragraphs:0, tables:1, lists:0
en 16.9.3. start:3213 paragraphs:0, tables:1, lists:0
ja 16.9.3. start:3583 paragraphs:0, tables:1, lists:0
en 16.10. start:3223 paragraphs:2, tables:1, lists:0
ja 16.10. start:3593 paragraphs:2, tables:1, lists:0
en 16.11. start:3295 paragraphs:2, tables:0, lists:1
ja 16.11. start:3664 paragraphs:2, tables:0, lists:1
en 16.11.1. start:3303 paragraphs:2, tables:1, lists:1
ja 16.11.1. start:3672 paragraphs:2, tables:1, lists:1
en 16.11.2. start:3328 paragraphs:2, tables:1, lists:1
ja 16.11.2. start:3697 paragraphs:2, tables:1, lists:1
en 16.12. start:3369 paragraphs:9, tables:3, lists:2
ja 16.12. start:3738 paragraphs:10, tables:3, lists:3
en 16.13. start:3447 paragraphs:9, tables:4, lists:1
ja 16.13. start:3829 paragraphs:9, tables:4, lists:1
en 16.14. start:3531 paragraphs:10, tables:3, lists:1
ja 16.14. start:3913 paragraphs:10, tables:3, lists:1
en 16.15. start:3623 paragraphs:4, tables:1, lists:1
ja 16.15. start:4005 paragraphs:4, tables:1, lists:1
en 16.16. start:3659 paragraphs:1, tables:1, lists:0
ja 16.16. start:4041 paragraphs:1, tables:1, lists:0
en 16.17. start:3669 paragraphs:2, tables:0, lists:0
ja 16.17. start:4051 paragraphs:2, tables:0, lists:0
en 16.17.1. start:3679 paragraphs:0, tables:1, lists:0
ja 16.17.1. start:4061 paragraphs:0, tables:1, lists:0
en 16.17.2. start:3742 paragraphs:0, tables:1, lists:0
ja 16.17.2. start:4124 paragraphs:0, tables:1, lists:0
en 16.17.3. start:3764 paragraphs:0, tables:1, lists:0
ja 16.17.3. start:4146 paragraphs:0, tables:1, lists:0
en 16.17.4. start:3782 paragraphs:0, tables:1, lists:0
ja 16.17.4. start:4164 paragraphs:0, tables:1, lists:0
en 16.17.5. start:3801 paragraphs:0, tables:1, lists:0
ja 16.17.5. start:4183 paragraphs:0, tables:1, lists:0
en 16.18. start:3829 paragraphs:2, tables:1, lists:0
ja 16.18. start:4211 paragraphs:2, tables:1, lists:0
en 16.19. start:3845 paragraphs:4, tables:1, lists:0
ja 16.19. start:4227 paragraphs:4, tables:1, lists:0
en 16.20. start:3867 paragraphs:3, tables:1, lists:0
ja 16.20. start:4256 paragraphs:3, tables:1, lists:0
en 16.21. start:3931 paragraphs:3, tables:1, lists:0
ja 16.21. start:4320 paragraphs:3, tables:1, lists:0
en 17. start:3960 paragraphs:0, tables:0, lists:0
ja 17. start:4349 paragraphs:0, tables:0, lists:0
en 17.1. start:3962 paragraphs:6, tables:0, lists:1
ja 17.1. start:4351 paragraphs:7, tables:0, lists:1
en 17.2. start:3991 paragraphs:4, tables:0, lists:1
ja 17.2. start:4387 paragraphs:4, tables:0, lists:1
en 17.3. start:4005 paragraphs:6, tables:3, lists:0
ja 17.3. start:4401 paragraphs:6, tables:3, lists:0
en 17.4. start:4051 paragraphs:3, tables:1, lists:1
ja 17.4. start:4451 paragraphs:3, tables:1, lists:1
en 18. start:4064 paragraphs:1, tables:0, lists:0
ja 18. start:4464 paragraphs:1, tables:0, lists:0
# end of comparison
