# Structural comparison of mk/userGuide.t2t against mk/userGuide-newRevisions/18982/userGuide.t2t
en 1. start:10 paragraphs:2, tables:0, lists:0
mk 5.6. start:429 paragraphs:2, tables:1, lists:0
en 5.6.1. start:442 paragraphs:1, tables:0, lists:0
mk 5.6.1. start:440 paragraphs:1, tables:0, lists:0
en 5.6.2. start:447 paragraphs:3, tables:0, lists:0
mk 5.6.2. start:445 paragraphs:3, tables:0, lists:0
en 5.6.3. start:456 paragraphs:3, tables:0, lists:0
mk 5.6.3. start:454 paragraphs:3, tables:0, lists:0
en 5.7. start:465 paragraphs:5, tables:1, lists:0
mk 5.7. start:463 paragraphs:5, tables:1, lists:0
en 6. start:490 paragraphs:4, tables:1, lists:1
mk 6. start:488 paragraphs:4, tables:1, lists:1
en 6.1. start:532 paragraphs:4, tables:1, lists:1
mk 6.1. start:530 paragraphs:4, tables:1, lists:1
en 6.2. start:574 paragraphs:1, tables:1, lists:0
mk 6.2. start:572 paragraphs:1, tables:1, lists:0
en 6.3. start:585 paragraphs:1, tables:1, lists:0
mk 6.3. start:583 paragraphs:1, tables:1, lists:0
en 6.4. start:598 paragraphs:1, tables:1, lists:0
mk 6.4. start:596 paragraphs:1, tables:1, lists:0
en 7. start:610 paragraphs:3, tables:0, lists:1
mk 7. start:608 paragraphs:3, tables:0, lists:1
en 7.1. start:629 paragraphs:6, tables:1, lists:1
mk 7.1. start:627 paragraphs:6, tables:1, lists:1
en 8. start:654 paragraphs:2, tables:0, lists:0
mk 8. start:652 paragraphs:2, tables:0, lists:0
en 8.1. start:663 paragraphs:3, tables:3, lists:0
mk 8.1. start:661 paragraphs:3, tables:3, lists:0
en 8.2. start:755 paragraphs:3, tables:0, lists:0
mk 8.2. start:753 paragraphs:3, tables:0, lists:0
en 9. start:770 paragraphs:3, tables:0, lists:0
mk 9. start:768 paragraphs:3, tables:0, lists:0
en 9.1. start:779 paragraphs:2, tables:0, lists:1
mk 9.1. start:777 paragraphs:2, tables:0, lists:1
en 9.2. start:790 paragraphs:2, tables:0, lists:0
mk 9.2. start:788 paragraphs:2, tables:0, lists:0
en 10. start:797 paragraphs:3, tables:0, lists:0
mk 10. start:795 paragraphs:3, tables:0, lists:0
en 10.1. start:811 paragraphs:3, tables:0, lists:0
mk 10.1. start:809 paragraphs:3, tables:0, lists:0
en 11. start:822 paragraphs:1, tables:0, lists:0
mk 11. start:820 paragraphs:1, tables:0, lists:0
en 11.1. start:825 paragraphs:0, tables:0, lists:0
mk 11.1. start:823 paragraphs:0, tables:0, lists:0
en 11.1.1. start:827 paragraphs:2, tables:1, lists:0
mk 11.1.1. start:825 paragraphs:2, tables:1, lists:0
en 11.1.2. start:840 paragraphs:1, tables:0, lists:0
mk 11.1.2. start:838 paragraphs:1, tables:0, lists:0
en 11.1.2.1. start:847 paragraphs:1, tables:0, lists:0
mk 11.1.2.1. start:845 paragraphs:1, tables:0, lists:0
en 11.1.3. start:853 paragraphs:1, tables:0, lists:0
mk 11.1.3. start:851 paragraphs:1, tables:0, lists:0
en 11.2. start:859 paragraphs:0, tables:0, lists:0
mk 11.2. start:857 paragraphs:0, tables:0, lists:0
en 11.2.1. start:861 paragraphs:2, tables:1, lists:0
mk 11.2.1. start:859 paragraphs:2, tables:1, lists:0
en 11.2.2. start:874 paragraphs:1, tables:0, lists:1
mk 11.2.2. start:872 paragraphs:1, tables:0, lists:1
en 11.2.3. start:896 paragraphs:5, tables:0, lists:0
mk 11.2.3. start:894 paragraphs:5, tables:0, lists:0
en 11.2.4. start:919 paragraphs:1, tables:0, lists:0
mk 11.2.4. start:917 paragraphs:1, tables:0, lists:0
en 11.2.5. start:925 paragraphs:1, tables:0, lists:0
mk 11.2.5. start:923 paragraphs:1, tables:0, lists:0
en 11.3. start:931 paragraphs:0, tables:1, lists:0
mk 11.3. start:929 paragraphs:0, tables:1, lists:0
en 11.4. start:937 paragraphs:1, tables:1, lists:0
mk 11.4. start:935 paragraphs:1, tables:1, lists:0
en 11.5. start:947 paragraphs:0, tables:1, lists:0
mk 11.5. start:945 paragraphs:0, tables:1, lists:0
en 11.6. start:953 paragraphs:0, tables:1, lists:0
mk 11.6. start:951 paragraphs:0, tables:1, lists:0
en 11.7. start:960 paragraphs:4, tables:0, lists:0
mk 11.7. start:958 paragraphs:4, tables:0, lists:0
en 11.7.1. start:977 paragraphs:1, tables:0, lists:0
mk 11.7.1. start:975 paragraphs:1, tables:0, lists:0
en 11.7.2. start:985 paragraphs:3, tables:0, lists:1
mk 11.7.2. start:983 paragraphs:3, tables:0, lists:1
en 11.8. start:999 paragraphs:1, tables:1, lists:0
mk 11.8. start:997 paragraphs:1, tables:1, lists:0
en 11.9. start:1007 paragraphs:1, tables:1, lists:0
mk 11.9. start:1005 paragraphs:1, tables:1, lists:0
en 12. start:1022 paragraphs:1, tables:0, lists:0
mk 12. start:1020 paragraphs:1, tables:0, lists:0
en 12.1. start:1030 paragraphs:3, tables:0, lists:0
mk 12.1. start:1028 paragraphs:3, tables:0, lists:0
en 12.1.1. start:1045 paragraphs:15, tables:0, lists:3
mk 12.1.1. start:1043 paragraphs:15, tables:0, lists:3
en 12.1.2. start:1124 paragraphs:22, tables:0, lists:0
mk 12.1.2. start:1122 paragraphs:22, tables:0, lists:0
en 12.1.3. start:1216 paragraphs:8, tables:0, lists:1
mk 12.1.3. start:1214 paragraphs:8, tables:0, lists:1
en 12.1.4. start:1245 paragraphs:1, tables:1, lists:0
mk 12.1.4. start:1243 paragraphs:1, tables:1, lists:0
en 12.1.5. start:1255 paragraphs:24, tables:0, lists:0
mk 12.1.5. start:1253 paragraphs:24, tables:0, lists:0
en 12.1.6. start:1366 paragraphs:9, tables:0, lists:0
mk 12.1.6. start:1364 paragraphs:9, tables:0, lists:0
en 12.1.7. start:1394 paragraphs:8, tables:0, lists:1
mk 12.1.7. start:1392 paragraphs:8, tables:0, lists:1
en 12.1.8. start:1432 paragraphs:16, tables:0, lists:1
mk 12.1.8. start:1430 paragraphs:16, tables:0, lists:1
en 12.1.9. start:1490 paragraphs:10, tables:0, lists:0
mk 12.1.9. start:1488 paragraphs:10, tables:0, lists:0
en 12.1.10. start:1527 paragraphs:3, tables:0, lists:0
mk 12.1.10. start:1525 paragraphs:3, tables:0, lists:0
en 12.1.11. start:1542 paragraphs:8, tables:0, lists:0
mk 12.1.11. start:1540 paragraphs:8, tables:0, lists:0
en 12.1.12. start:1566 paragraphs:15, tables:0, lists:2
mk 12.1.12. start:1564 paragraphs:15, tables:0, lists:2
en 12.1.13. start:1625 paragraphs:6, tables:0, lists:0
mk 12.1.13. start:1623 paragraphs:6, tables:0, lists:0
en 12.1.14. start:1655 paragraphs:16, tables:0, lists:0
mk 12.1.14. start:1653 paragraphs:16, tables:0, lists:0
en 12.1.15. start:1721 paragraphs:7, tables:0, lists:2
mk 12.1.15. start:1719 paragraphs:7, tables:0, lists:2
en 12.1.16. start:1786 paragraphs:2, tables:0, lists:0
mk 12.1.16. start:1784 paragraphs:2, tables:0, lists:0
en 12.1.17. start:1793 paragraphs:13, tables:0, lists:0
mk 12.1.17. start:1791 paragraphs:13, tables:0, lists:0
en 12.2. start:1857 paragraphs:1, tables:0, lists:0
mk 12.2. start:1855 paragraphs:1, tables:0, lists:0
en 12.2.1. start:1860 paragraphs:8, tables:0, lists:1
mk 12.2.1. start:1858 paragraphs:8, tables:0, lists:1
en 12.2.2. start:1896 paragraphs:6, tables:0, lists:1
mk 12.2.2. start:1894 paragraphs:6, tables:0, lists:1
en 12.2.3. start:1926 paragraphs:8, tables:0, lists:0
mk 12.2.3. start:1924 paragraphs:8, tables:0, lists:0
en 12.3. start:1959 paragraphs:3, tables:1, lists:0
mk 12.3. start:1957 paragraphs:3, tables:1, lists:0
en 12.4. start:1974 paragraphs:3, tables:0, lists:0
mk 12.4. start:1972 paragraphs:3, tables:0, lists:0
en 12.4.1. start:1985 paragraphs:4, tables:0, lists:1
mk 12.4.1. start:1983 paragraphs:4, tables:0, lists:1
en 12.4.2. start:2001 paragraphs:3, tables:0, lists:0
mk 12.4.2. start:1999 paragraphs:3, tables:0, lists:0
en 12.4.3. start:2013 paragraphs:1, tables:0, lists:0
mk 12.4.3. start:2011 paragraphs:1, tables:0, lists:0
en 12.4.4. start:2021 paragraphs:4, tables:0, lists:1
mk 12.4.4. start:2019 paragraphs:4, tables:0, lists:1
en 12.4.5. start:2034 paragraphs:2, tables:0, lists:0
mk 12.4.5. start:2032 paragraphs:2, tables:0, lists:0
en 12.4.6. start:2042 paragraphs:2, tables:0, lists:0
mk 12.4.6. start:2040 paragraphs:2, tables:0, lists:0
en 12.4.7. start:2049 paragraphs:1, tables:0, lists:0
mk 12.4.7. start:2047 paragraphs:1, tables:0, lists:0
en 12.5. start:2057 paragraphs:3, tables:0, lists:0
mk 12.5. start:2055 paragraphs:3, tables:0, lists:0
en 13. start:2069 paragraphs:0, tables:0, lists:0
mk 13. start:2067 paragraphs:0, tables:0, lists:0
en 13.1. start:2071 paragraphs:2, tables:0, lists:0
mk 13.1. start:2069 paragraphs:2, tables:0, lists:0
en 13.2. start:2078 paragraphs:5, tables:0, lists:0
mk 13.2. start:2076 paragraphs:5, tables:0, lists:0
en 13.3. start:2093 paragraphs:4, tables:0, lists:0
mk 13.3. start:2091 paragraphs:4, tables:0, lists:0
en 13.4. start:2107 paragraphs:1, tables:0, lists:0
mk 13.4. start:2105 paragraphs:1, tables:0, lists:0
en 13.5. start:2111 paragraphs:10, tables:0, lists:0
mk 13.5. start:2109 paragraphs:10, tables:0, lists:0
en 13.5.1. start:2156 paragraphs:2, tables:0, lists:1
mk 13.5.1. start:2154 paragraphs:2, tables:0, lists:1
en 13.6. start:2169 paragraphs:3, tables:0, lists:1
mk 13.6. start:2167 paragraphs:3, tables:0, lists:1
en 13.7. start:2180 paragraphs:4, tables:0, lists:1
mk 13.7. start:2178 paragraphs:4, tables:0, lists:1
en 13.8. start:2195 paragraphs:1, tables:0, lists:0
mk 13.8. start:2193 paragraphs:1, tables:0, lists:0
en 14. start:2198 paragraphs:1, tables:0, lists:0
mk 14. start:2196 paragraphs:1, tables:0, lists:0
en 14.1. start:2202 paragraphs:3, tables:0, lists:0
mk 14.1. start:2200 paragraphs:3, tables:0, lists:0
en 14.2. start:2212 paragraphs:2, tables:0, lists:0
mk 14.2. start:2210 paragraphs:2, tables:0, lists:0
en 14.3. start:2219 paragraphs:1, tables:0, lists:0
mk 14.3. start:2217 paragraphs:1, tables:0, lists:0
en 14.4. start:2224 paragraphs:2, tables:0, lists:1
mk 14.4. start:2222 paragraphs:2, tables:0, lists:1
en 14.5. start:2237 paragraphs:2, tables:0, lists:0
mk 14.5. start:2235 paragraphs:2, tables:0, lists:0
en 15. start:2244 paragraphs:1, tables:0, lists:0
mk 15. start:2242 paragraphs:1, tables:0, lists:0
en 15.1. start:2247 paragraphs:2, tables:0, lists:1
mk 15.1. start:2245 paragraphs:2, tables:0, lists:1
en 15.2. start:2264 paragraphs:5, tables:3, lists:0
mk 15.2. start:2262 paragraphs:5, tables:3, lists:0
en 15.3. start:2325 paragraphs:4, tables:1, lists:0
mk 15.3. start:2323 paragraphs:4, tables:1, lists:0
en 15.4. start:2377 paragraphs:3, tables:1, lists:1
mk 15.4. start:2375 paragraphs:3, tables:1, lists:1
en 15.5. start:2411 paragraphs:3, tables:1, lists:0
mk 15.5. start:2409 paragraphs:3, tables:1, lists:0
en 15.6. start:2433 paragraphs:6, tables:2, lists:1
mk 15.6. start:2431 paragraphs:6, tables:2, lists:1
en 15.7. start:2469 paragraphs:3, tables:1, lists:0
mk 15.7. start:2467 paragraphs:3, tables:1, lists:0
en 15.8. start:2488 paragraphs:3, tables:1, lists:0
mk 15.8. start:2486 paragraphs:3, tables:1, lists:0
en 15.9. start:2507 paragraphs:3, tables:0, lists:1
mk 15.9. start:2505 paragraphs:3, tables:0, lists:1
en 15.9.1. start:2521 paragraphs:0, tables:1, lists:0
mk 15.9.1. start:2519 paragraphs:0, tables:1, lists:0
en 15.9.2. start:2546 paragraphs:0, tables:1, lists:0
mk 15.9.2. start:2544 paragraphs:0, tables:1, lists:0
en 15.9.3. start:2554 paragraphs:0, tables:1, lists:0
mk 15.9.3. start:2552 paragraphs:0, tables:1, lists:0
en 15.10. start:2564 paragraphs:2, tables:1, lists:0
mk 15.10. start:2562 paragraphs:2, tables:1, lists:0
en 15.11. start:2636 paragraphs:3, tables:1, lists:0
mk 15.11. start:2634 paragraphs:3, tables:1, lists:0
en 15.12. start:2660 paragraphs:9, tables:3, lists:2
mk 15.12. start:2658 paragraphs:9, tables:3, lists:2
en 15.13. start:2742 paragraphs:8, tables:4, lists:1
mk 15.13. start:2740 paragraphs:8, tables:4, lists:1
en 15.14. start:2826 paragraphs:9, tables:3, lists:1
mk 15.14. start:2824 paragraphs:9, tables:3, lists:1
en 15.15. start:2918 paragraphs:3, tables:1, lists:1
mk 15.15. start:2916 paragraphs:3, tables:1, lists:1
en 15.16. start:2954 paragraphs:1, tables:1, lists:0
mk 15.16. start:2952 paragraphs:1, tables:1, lists:0
en 15.17. start:2964 paragraphs:3, tables:1, lists:0
mk 15.17. start:2962 paragraphs:3, tables:1, lists:0
en 15.18. start:3048 paragraphs:2, tables:1, lists:0
mk 15.18. start:3046 paragraphs:2, tables:1, lists:0
en 15.19. start:3064 paragraphs:4, tables:1, lists:0
mk 15.19. start:3062 paragraphs:4, tables:1, lists:0
en 16. start:3086 paragraphs:0, tables:0, lists:0
mk 16. start:3084 paragraphs:0, tables:0, lists:0
en 16.1. start:3088 paragraphs:6, tables:3, lists:0
mk 16.1. start:3086 paragraphs:6, tables:3, lists:0
en 16.2. start:3132 paragraphs:2, tables:1, lists:1
mk 16.2. start:3130 paragraphs:2, tables:1, lists:1
en 17. start:3144 paragraphs:1, tables:0, lists:0
mk 17. start:3142 paragraphs:1, tables:0, lists:0
# end of comparison
