# Structural comparison of hu/userGuide.t2t against hu/userGuide-newRevisions/19173/userGuide.t2t
en 1. start:10 paragraphs:2, tables:0, lists:0
en 4.3.4. start:250 paragraphs:2, tables:0, lists:0
en 4.4. start:259 paragraphs:2, tables:0, lists:0
hu 4.4. start:216 paragraphs:2, tables:0, lists:0
en 4.5. start:267 paragraphs:2, tables:0, lists:0
hu 4.5. start:222 paragraphs:4, tables:0, lists:0
en 4.6. start:275 paragraphs:0, tables:1, lists:0
hu 4.6. start:232 paragraphs:0, tables:1, lists:0
en 4.7. start:289 paragraphs:0, tables:1, lists:0
hu 4.7. start:245 paragraphs:0, tables:1, lists:0
en 5. start:297 paragraphs:1, tables:0, lists:0
hu 5. start:253 paragraphs:1, tables:0, lists:0
en 5.1. start:300 paragraphs:1, tables:0, lists:0
hu 5.1. start:257 paragraphs:1, tables:0, lists:0
en 5.2. start:304 paragraphs:3, tables:1, lists:0
hu 5.2. start:262 paragraphs:4, tables:1, lists:1
en 5.3. start:321 paragraphs:4, tables:2, lists:0
hu 5.3. start:283 paragraphs:5, tables:2, lists:0
en 5.4. start:346 paragraphs:7, tables:1, lists:0
hu 5.4. start:309 paragraphs:6, tables:1, lists:0
en 5.5. start:388 paragraphs:6, tables:2, lists:0
hu 5.5. start:343 paragraphs:8, tables:3, lists:0
en 5.6. start:431 paragraphs:2, tables:1, lists:0
hu 5.6. start:382 paragraphs:2, tables:1, lists:0
en 5.6.1. start:442 paragraphs:1, tables:0, lists:0
hu 5.6.1. start:393 paragraphs:1, tables:0, lists:0
en 5.6.2. start:447 paragraphs:3, tables:0, lists:0
hu 5.6.2. start:398 paragraphs:3, tables:0, lists:0
en 5.6.3. start:456 paragraphs:3, tables:0, lists:0
hu 5.6.3. start:407 paragraphs:3, tables:0, lists:0
en 5.7. start:465 paragraphs:5, tables:1, lists:0
hu 5.7. start:416 paragraphs:6, tables:1, lists:0
en 6. start:490 paragraphs:5, tables:1, lists:1
hu 6. start:440 paragraphs:4, tables:1, lists:0
en 6.1. start:532 paragraphs:4, tables:1, lists:1
hu 6.1. start:459 paragraphs:5, tables:1, lists:1
en 6.2. start:574 paragraphs:1, tables:1, lists:0
hu 6.2. start:503 paragraphs:1, tables:1, lists:0
en 6.3. start:585 paragraphs:1, tables:1, lists:0
hu 6.3. start:511 paragraphs:1, tables:1, lists:0
en 6.4. start:598 paragraphs:1, tables:1, lists:0
en 7. start:610 paragraphs:4, tables:0, lists:1
hu 7. start:520 paragraphs:4, tables:0, lists:1
en 7.1. start:629 paragraphs:7, tables:1, lists:1
hu 7.1. start:533 paragraphs:7, tables:1, lists:1
en 8. start:654 paragraphs:2, tables:0, lists:0
hu 8. start:556 paragraphs:2, tables:0, lists:0
en 8.1. start:663 paragraphs:3, tables:3, lists:0
hu 8.1. start:563 paragraphs:3, tables:3, lists:0
en 8.2. start:755 paragraphs:3, tables:0, lists:0
hu 8.2. start:651 paragraphs:3, tables:0, lists:0
en 9. start:770 paragraphs:3, tables:0, lists:0
hu 9. start:666 paragraphs:3, tables:0, lists:0
en 9.1. start:779 paragraphs:3, tables:0, lists:1
hu 9.1. start:680 paragraphs:3, tables:0, lists:0
en 9.2. start:790 paragraphs:2, tables:0, lists:0
hu 10. start:691 paragraphs:1, tables:0, lists:0
en 10. start:797 paragraphs:3, tables:0, lists:0
hu 10.1. start:694 paragraphs:0, tables:0, lists:0
en 10.1. start:811 paragraphs:3, tables:0, lists:0
hu 10.1.1. start:696 paragraphs:2, tables:1, lists:0
hu 10.1.2. start:709 paragraphs:1, tables:0, lists:0
hu 10.1.2.1. start:716 paragraphs:1, tables:0, lists:0
hu 10.1.3. start:722 paragraphs:1, tables:0, lists:0
hu 10.2. start:728 paragraphs:0, tables:0, lists:0
hu 10.2.1. start:730 paragraphs:2, tables:1, lists:0
hu 10.2.2. start:744 paragraphs:2, tables:0, lists:1
hu 10.2.3. start:767 paragraphs:1, tables:0, lists:0
hu 10.2.4. start:774 paragraphs:1, tables:0, lists:0
hu 10.2.5. start:781 paragraphs:1, tables:0, lists:0
hu 10.3. start:786 paragraphs:0, tables:1, lists:0
hu 10.4. start:792 paragraphs:1, tables:1, lists:0
hu 10.5. start:799 paragraphs:1, tables:1, lists:0
hu 10.6. start:806 paragraphs:0, tables:1, lists:0
hu 10.7. start:812 paragraphs:0, tables:1, lists:0
hu 10.8. start:819 paragraphs:3, tables:0, lists:0
hu 10.8.1. start:833 paragraphs:1, tables:0, lists:0
hu 10.8.2. start:841 paragraphs:4, tables:0, lists:1
en 11. start:822 paragraphs:1, tables:0, lists:0
hu 11. start:854 paragraphs:2, tables:0, lists:0
en 11.1. start:825 paragraphs:0, tables:0, lists:0
hu 11.1. start:863 paragraphs:1, tables:0, lists:0
en 11.1.1. start:827 paragraphs:2, tables:1, lists:0
hu 11.1.1. start:876 paragraphs:18, tables:0, lists:2
en 11.1.2. start:840 paragraphs:1, tables:0, lists:0
hu 11.1.2. start:951 paragraphs:19, tables:0, lists:0
en 11.1.2.1. start:847 paragraphs:1, tables:0, lists:0
en 11.1.3. start:853 paragraphs:1, tables:0, lists:0
hu 11.1.3. start:1020 paragraphs:8, tables:0, lists:1
hu 11.1.4. start:1047 paragraphs:1, tables:1, lists:0
hu 11.1.5. start:1057 paragraphs:24, tables:0, lists:0
hu 11.1.6. start:1157 paragraphs:3, tables:0, lists:0
hu 11.1.7. start:1179 paragraphs:6, tables:0, lists:1
hu 11.1.8. start:1213 paragraphs:17, tables:0, lists:1
hu 11.1.9. start:1269 paragraphs:9, tables:0, lists:0
hu 11.1.10. start:1301 paragraphs:2, tables:0, lists:0
hu 11.1.11. start:1310 paragraphs:8, tables:0, lists:0
hu 11.1.12. start:1334 paragraphs:16, tables:0, lists:2
hu 11.1.13. start:1383 paragraphs:6, tables:0, lists:0
hu 11.1.14. start:1414 paragraphs:14, tables:0, lists:0
hu 11.1.15. start:1468 paragraphs:8, tables:0, lists:1
hu 11.1.16. start:1524 paragraphs:2, tables:0, lists:0
hu 11.1.17. start:1530 paragraphs:12, tables:0, lists:0
en 11.2. start:859 paragraphs:0, tables:0, lists:0
hu 11.2. start:1581 paragraphs:1, tables:0, lists:0
en 11.2.1. start:861 paragraphs:2, tables:1, lists:0
hu 11.2.1. start:1585 paragraphs:5, tables:0, lists:1
en 11.2.2. start:874 paragraphs:2, tables:0, lists:1
hu 11.2.2. start:1601 paragraphs:3, tables:0, lists:1
en 11.2.3. start:896 paragraphs:5, tables:0, lists:0
hu 11.2.3. start:1621 paragraphs:5, tables:0, lists:0
en 11.2.4. start:919 paragraphs:1, tables:0, lists:0
en 11.2.5. start:925 paragraphs:1, tables:0, lists:0
en 11.3. start:931 paragraphs:0, tables:1, lists:0
hu 11.3. start:1632 paragraphs:3, tables:1, lists:0
en 11.4. start:937 paragraphs:1, tables:1, lists:0
hu 11.4. start:1644 paragraphs:3, tables:0, lists:0
hu 11.4.1. start:1651 paragraphs:4, tables:0, lists:1
hu 11.4.2. start:1662 paragraphs:2, tables:0, lists:0
hu 11.4.3. start:1668 paragraphs:2, tables:0, lists:0
hu 11.4.4. start:1675 paragraphs:5, tables:0, lists:1
hu 11.4.5. start:1687 paragraphs:3, tables:0, lists:0
hu 11.4.6. start:1694 paragraphs:1, tables:0, lists:0
hu 11.4.7. start:1697 paragraphs:4, tables:0, lists:0
en 11.5. start:947 paragraphs:0, tables:1, lists:0
hu 11.5. start:1706 paragraphs:3, tables:0, lists:0
en 11.6. start:953 paragraphs:0, tables:1, lists:0
en 11.7. start:960 paragraphs:4, tables:0, lists:0
en 11.7.1. start:977 paragraphs:1, tables:0, lists:0
en 11.7.2. start:985 paragraphs:4, tables:0, lists:1
en 11.8. start:999 paragraphs:1, tables:1, lists:0
en 11.9. start:1007 paragraphs:1, tables:1, lists:0
en 12. start:1022 paragraphs:1, tables:0, lists:0
hu 12. start:1715 paragraphs:0, tables:0, lists:0
en 12.1. start:1030 paragraphs:3, tables:0, lists:0
hu 12.1. start:1717 paragraphs:2, tables:0, lists:0
en 12.1.1. start:1045 paragraphs:18, tables:0, lists:3
en 12.1.2. start:1124 paragraphs:23, tables:0, lists:0
en 12.1.3. start:1219 paragraphs:9, tables:0, lists:1
en 12.1.4. start:1248 paragraphs:1, tables:1, lists:0
en 12.1.5. start:1258 paragraphs:24, tables:0, lists:0
en 12.1.6. start:1369 paragraphs:9, tables:0, lists:0
en 12.1.7. start:1397 paragraphs:9, tables:0, lists:1
en 12.1.8. start:1435 paragraphs:17, tables:0, lists:1
en 12.1.9. start:1493 paragraphs:10, tables:0, lists:0
en 12.1.10. start:1530 paragraphs:3, tables:0, lists:0
en 12.1.11. start:1545 paragraphs:8, tables:0, lists:0
en 12.1.12. start:1569 paragraphs:17, tables:0, lists:2
en 12.1.13. start:1628 paragraphs:6, tables:0, lists:0
en 12.1.14. start:1658 paragraphs:16, tables:0, lists:0
en 12.1.15. start:1724 paragraphs:9, tables:0, lists:2
en 12.1.16. start:1789 paragraphs:2, tables:0, lists:0
en 12.1.17. start:1796 paragraphs:13, tables:0, lists:0
en 12.2. start:1860 paragraphs:1, tables:0, lists:0
hu 12.2. start:1722 paragraphs:4, tables:0, lists:0
en 12.2.1. start:1863 paragraphs:9, tables:0, lists:1
en 12.2.2. start:1899 paragraphs:8, tables:0, lists:1
en 12.2.3. start:1932 paragraphs:9, tables:0, lists:0
en 12.3. start:1965 paragraphs:3, tables:1, lists:0
hu 12.3. start:1733 paragraphs:6, tables:0, lists:0
en 12.4. start:1980 paragraphs:3, tables:0, lists:0
hu 12.4. start:1746 paragraphs:1, tables:0, lists:0
en 12.4.1. start:1991 paragraphs:5, tables:0, lists:1
en 12.4.2. start:2007 paragraphs:3, tables:0, lists:0
en 12.4.3. start:2019 paragraphs:1, tables:0, lists:0
en 12.4.4. start:2027 paragraphs:5, tables:0, lists:1
en 12.4.5. start:2040 paragraphs:2, tables:0, lists:0
en 12.4.6. start:2048 paragraphs:2, tables:0, lists:0
en 12.4.7. start:2055 paragraphs:1, tables:0, lists:0
en 12.5. start:2063 paragraphs:3, tables:0, lists:0
hu 12.5. start:1750 paragraphs:8, tables:0, lists:0
hu 12.5.1. start:1786 paragraphs:3, tables:0, lists:1
hu 12.6. start:1799 paragraphs:2, tables:0, lists:1
hu 12.7. start:1808 paragraphs:4, tables:0, lists:1
hu 12.8. start:1822 paragraphs:1, tables:0, lists:0
en 13. start:2075 paragraphs:0, tables:0, lists:0
hu 13. start:1825 paragraphs:1, tables:0, lists:0
en 13.1. start:2077 paragraphs:2, tables:0, lists:0
hu 13.1. start:1829 paragraphs:1, tables:0, lists:0
en 13.2. start:2084 paragraphs:5, tables:0, lists:0
hu 13.2. start:1832 paragraphs:1, tables:0, lists:0
en 13.3. start:2099 paragraphs:5, tables:0, lists:0
hu 13.3. start:1836 paragraphs:1, tables:0, lists:0
en 13.4. start:2121 paragraphs:1, tables:0, lists:0
hu 13.4. start:1840 paragraphs:3, tables:0, lists:0
en 13.5. start:2125 paragraphs:10, tables:0, lists:0
hu 13.5. start:1851 paragraphs:3, tables:0, lists:1
en 13.5.1. start:2170 paragraphs:3, tables:0, lists:1
en 13.6. start:2183 paragraphs:4, tables:0, lists:1
hu 13.6. start:1861 paragraphs:1, tables:0, lists:0
en 13.7. start:2194 paragraphs:5, tables:0, lists:1
hu 13.7. start:1864 paragraphs:1, tables:0, lists:0
en 13.8. start:2209 paragraphs:1, tables:0, lists:0
en 14. start:2212 paragraphs:1, tables:0, lists:0
hu 14. start:1867 paragraphs:1, tables:0, lists:0
en 14.1. start:2216 paragraphs:3, tables:0, lists:0
hu 14.1. start:1871 paragraphs:3, tables:1, lists:0
en 14.2. start:2226 paragraphs:2, tables:0, lists:0
hu 14.2. start:1893 paragraphs:2, tables:1, lists:0
en 14.3. start:2233 paragraphs:1, tables:0, lists:0
hu 14.3. start:1933 paragraphs:2, tables:1, lists:0
en 14.4. start:2238 paragraphs:3, tables:0, lists:1
hu 14.4. start:1958 paragraphs:2, tables:1, lists:0
en 14.5. start:2251 paragraphs:2, tables:0, lists:0
hu 14.5. start:1976 paragraphs:5, tables:2, lists:1
hu 14.6. start:2011 paragraphs:2, tables:1, lists:0
hu 14.7. start:2027 paragraphs:2, tables:1, lists:0
hu 14.8. start:2043 paragraphs:2, tables:0, lists:0
hu 14.8.1. start:2050 paragraphs:0, tables:1, lists:0
hu 14.8.2. start:2074 paragraphs:1, tables:1, lists:0
hu 14.8.3. start:2081 paragraphs:0, tables:1, lists:0
hu 14.9. start:2091 paragraphs:3, tables:1, lists:0
hu 14.10. start:2152 paragraphs:3, tables:1, lists:0
hu 14.11. start:2165 paragraphs:3, tables:1, lists:0
hu 14.12. start:2178 paragraphs:2, tables:1, lists:0
hu 14.13. start:2199 paragraphs:7, tables:2, lists:1
hu 14.14. start:2254 paragraphs:6, tables:4, lists:1
hu 14.15. start:2331 paragraphs:6, tables:1, lists:1
hu 14.16. start:2380 paragraphs:3, tables:1, lists:1
hu 14.17. start:2414 paragraphs:1, tables:1, lists:0
hu 14.18. start:2422 paragraphs:1, tables:1, lists:0
en 15. start:2258 paragraphs:1, tables:0, lists:0
hu 15. start:2437 paragraphs:2, tables:2, lists:0
en 15.1. start:2261 paragraphs:3, tables:0, lists:1
en 15.2. start:2278 paragraphs:5, tables:3, lists:0
en 15.3. start:2339 paragraphs:4, tables:1, lists:0
en 15.4. start:2391 paragraphs:3, tables:1, lists:1
en 15.5. start:2425 paragraphs:3, tables:1, lists:0
en 15.6. start:2447 paragraphs:6, tables:2, lists:1
en 15.7. start:2483 paragraphs:3, tables:1, lists:0
en 15.8. start:2502 paragraphs:3, tables:1, lists:0
en 15.9. start:2521 paragraphs:4, tables:0, lists:1
en 15.9.1. start:2535 paragraphs:0, tables:1, lists:0
en 15.9.2. start:2560 paragraphs:0, tables:1, lists:0
en 15.9.3. start:2568 paragraphs:0, tables:1, lists:0
en 15.10. start:2578 paragraphs:2, tables:1, lists:0
en 15.11. start:2650 paragraphs:3, tables:1, lists:0
en 15.12. start:2674 paragraphs:10, tables:3, lists:2
en 15.13. start:2756 paragraphs:9, tables:4, lists:1
en 15.14. start:2840 paragraphs:10, tables:3, lists:1
en 15.15. start:2932 paragraphs:4, tables:1, lists:1
en 15.16. start:2968 paragraphs:1, tables:1, lists:0
en 15.17. start:2978 paragraphs:3, tables:1, lists:0
en 15.18. start:3062 paragraphs:2, tables:1, lists:0
en 15.19. start:3078 paragraphs:4, tables:1, lists:0
hu 16. start:2476 paragraphs:0, tables:0, lists:0
en 16. start:3100 paragraphs:0, tables:0, lists:0
hu 16.1. start:2478 paragraphs:5, tables:3, lists:0
en 16.1. start:3102 paragraphs:6, tables:3, lists:0
hu 16.2. start:2515 paragraphs:2, tables:1, lists:1
en 16.2. start:3147 paragraphs:3, tables:1, lists:1
hu 16.3. start:2526 paragraphs:2, tables:0, lists:0
hu 17. start:2537 paragraphs:1, tables:0, lists:0
en 17. start:3159 paragraphs:1, tables:0, lists:0
hu 18. start:2541 paragraphs:1, tables:0, lists:1
# end of comparison
