# Structural comparison of ta/userGuide.t2t against ta/userGuide-newRevisions/22978/userGuide.t2t
en 1.2. start:41 paragraphs:1, tables:0, lists:1
ta 3.3.3. start:204 paragraphs:0, tables:1, lists:0
ta 3.3.4. start:211 paragraphs:0, tables:1, lists:0
ta 3.3.5. start:218 paragraphs:0, tables:1, lists:0
ta 3.3.6. start:228 paragraphs:0, tables:1, lists:0
ta 3.3.7. start:235 paragraphs:0, tables:1, lists:0
ta 3.3.8. start:242 paragraphs:1, tables:1, lists:0
ta 3.4. start:255 paragraphs:1, tables:0, lists:0
ta 3.5. start:263 paragraphs:8, tables:0, lists:1
ta 4. start:298 paragraphs:0, tables:0, lists:0
en 4. start:367 paragraphs:0, tables:0, lists:0
ta 4.1. start:300 paragraphs:2, tables:0, lists:0
en 4.1. start:369 paragraphs:5, tables:0, lists:0
ta 4.1.1. start:311 paragraphs:1, tables:0, lists:0
en 4.1.1. start:389 paragraphs:1, tables:0, lists:0
ta 4.1.2. start:318 paragraphs:1, tables:0, lists:0
en 4.1.2. start:398 paragraphs:1, tables:0, lists:0
ta 4.1.3. start:323 paragraphs:1, tables:0, lists:0
ta 4.1.4. start:327 paragraphs:1, tables:0, lists:0
ta 4.2. start:332 paragraphs:2, tables:0, lists:0
en 4.2. start:405 paragraphs:0, tables:0, lists:0
en 4.2.1. start:407 paragraphs:3, tables:0, lists:0
en 4.2.2. start:416 paragraphs:2, tables:0, lists:0
ta 4.3. start:345 paragraphs:4, tables:0, lists:1
en 4.3. start:424 paragraphs:1, tables:0, lists:0
en 4.3.1. start:433 paragraphs:1, tables:0, lists:0
en 4.3.2. start:438 paragraphs:7, tables:0, lists:0
en 4.3.3. start:461 paragraphs:2, tables:0, lists:0
en 4.3.4. start:472 paragraphs:2, tables:0, lists:0
en 4.4. start:481 paragraphs:2, tables:0, lists:0
en 4.5. start:489 paragraphs:3, tables:0, lists:1
en 4.6. start:502 paragraphs:0, tables:1, lists:0
en 4.7. start:515 paragraphs:0, tables:1, lists:0
en 4.8. start:523 paragraphs:7, tables:1, lists:1
ta 5. start:367 paragraphs:0, tables:0, lists:0
en 5. start:549 paragraphs:1, tables:0, lists:0
ta 5.1. start:369 paragraphs:5, tables:0, lists:0
en 5.1. start:552 paragraphs:1, tables:0, lists:0
ta 5.1.1. start:389 paragraphs:1, tables:0, lists:0
ta 5.1.2. start:398 paragraphs:1, tables:0, lists:0
ta 5.2. start:405 paragraphs:0, tables:0, lists:0
en 5.2. start:556 paragraphs:3, tables:1, lists:0
ta 5.2.1. start:407 paragraphs:3, tables:0, lists:0
ta 5.2.2. start:416 paragraphs:2, tables:0, lists:0
ta 5.3. start:424 paragraphs:1, tables:0, lists:0
en 5.3. start:574 paragraphs:4, tables:2, lists:0
ta 5.3.1. start:433 paragraphs:1, tables:0, lists:0
ta 5.3.2. start:438 paragraphs:7, tables:0, lists:0
ta 5.3.3. start:461 paragraphs:2, tables:0, lists:0
ta 5.3.4. start:472 paragraphs:2, tables:0, lists:0
ta 5.4. start:481 paragraphs:2, tables:0, lists:0
en 5.4. start:609 paragraphs:8, tables:1, lists:0
ta 5.5. start:489 paragraphs:3, tables:0, lists:1
en 5.5. start:660 paragraphs:6, tables:2, lists:0
ta 5.6. start:502 paragraphs:0, tables:1, lists:0
en 5.6. start:706 paragraphs:2, tables:1, lists:0
en 5.6.1. start:716 paragraphs:1, tables:0, lists:0
en 5.6.2. start:721 paragraphs:3, tables:0, lists:0
en 5.6.3. start:730 paragraphs:3, tables:0, lists:0
ta 5.7. start:515 paragraphs:0, tables:1, lists:0
en 5.7. start:739 paragraphs:5, tables:1, lists:0
ta 5.8. start:523 paragraphs:7, tables:1, lists:1
ta 6. start:549 paragraphs:1, tables:0, lists:0
en 6. start:764 paragraphs:5, tables:1, lists:1
ta 6.1. start:552 paragraphs:1, tables:0, lists:0
en 6.1. start:804 paragraphs:4, tables:1, lists:1
en 6.1.1. start:846 paragraphs:4, tables:0, lists:2
ta 6.2. start:556 paragraphs:3, tables:1, lists:0
en 6.2. start:866 paragraphs:1, tables:1, lists:0
ta 6.3. start:574 paragraphs:4, tables:2, lists:0
en 6.3. start:877 paragraphs:1, tables:1, lists:0
ta 6.4. start:609 paragraphs:8, tables:1, lists:0
en 6.4. start:890 paragraphs:1, tables:1, lists:0
ta 6.5. start:660 paragraphs:6, tables:2, lists:0
en 6.5. start:902 paragraphs:2, tables:1, lists:0
ta 6.6. start:706 paragraphs:2, tables:1, lists:0
ta 6.6.1. start:716 paragraphs:1, tables:0, lists:0
ta 6.6.2. start:721 paragraphs:3, tables:0, lists:0
ta 6.6.3. start:730 paragraphs:3, tables:0, lists:0
ta 6.7. start:739 paragraphs:5, tables:1, lists:0
ta 7. start:764 paragraphs:5, tables:1, lists:1
en 7. start:918 paragraphs:1, tables:0, lists:0
ta 7.1. start:804 paragraphs:4, tables:1, lists:1
en 7.1. start:925 paragraphs:3, tables:0, lists:1
ta 7.1.1. start:846 paragraphs:3, tables:0, lists:1
ta 7.2. start:866 paragraphs:1, tables:1, lists:0
en 7.2. start:949 paragraphs:9, tables:1, lists:2
ta 7.3. start:877 paragraphs:1, tables:1, lists:0
en 7.3. start:979 paragraphs:1, tables:0, lists:0
ta 7.4. start:890 paragraphs:1, tables:1, lists:0
ta 7.5. start:902 paragraphs:2, tables:1, lists:0
ta 8. start:918 paragraphs:1, tables:0, lists:0
en 8. start:988 paragraphs:2, tables:0, lists:0
ta 8.1. start:925 paragraphs:3, tables:0, lists:1
en 8.1. start:997 paragraphs:3, tables:3, lists:0
ta 8.2. start:949 paragraphs:9, tables:1, lists:2
en 8.2. start:1090 paragraphs:3, tables:0, lists:0
en 8.2.1. start:1105 paragraphs:5, tables:0, lists:0
ta 8.3. start:979 paragraphs:3, tables:0, lists:0
en 9. start:1126 paragraphs:3, tables:0, lists:0
ta 9.1. start:997 paragraphs:3, tables:3, lists:0
en 9.1. start:1135 paragraphs:3, tables:0, lists:1
ta 9.2. start:1090 paragraphs:3, tables:0, lists:0
en 9.2. start:1146 paragraphs:4, tables:1, lists:0
ta 9.2.1. start:1105 paragraphs:5, tables:0, lists:0
ta 10. start:1126 paragraphs:3, tables:0, lists:0
en 10. start:1164 paragraphs:3, tables:0, lists:0
ta 10.1. start:1135 paragraphs:3, tables:0, lists:1
en 10.1. start:1178 paragraphs:5, tables:0, lists:0
ta 10.2. start:1146 paragraphs:4, tables:1, lists:0
ta 11. start:1164 paragraphs:3, tables:0, lists:0
en 11. start:1194 paragraphs:1, tables:0, lists:0
ta 11.1. start:1178 paragraphs:5, tables:0, lists:0
en 11.1. start:1197 paragraphs:0, tables:0, lists:0
en 11.1.1. start:1199 paragraphs:4, tables:1, lists:0
en 11.1.2. start:1215 paragraphs:1, tables:0, lists:0
en 11.1.2.1. start:1222 paragraphs:1, tables:0, lists:0
en 11.1.3. start:1228 paragraphs:1, tables:0, lists:0
en 11.2. start:1234 paragraphs:0, tables:0, lists:0
en 11.2.1. start:1236 paragraphs:2, tables:1, lists:0
en 11.2.2. start:1249 paragraphs:2, tables:0, lists:1
en 11.2.3. start:1271 paragraphs:5, tables:0, lists:0
en 11.2.4. start:1294 paragraphs:1, tables:0, lists:0
en 11.2.5. start:1300 paragraphs:1, tables:0, lists:0
en 11.3. start:1306 paragraphs:0, tables:1, lists:0
en 11.4. start:1312 paragraphs:1, tables:1, lists:0
en 11.5. start:1322 paragraphs:0, tables:1, lists:0
en 11.6. start:1328 paragraphs:1, tables:1, lists:0
en 11.7. start:1339 paragraphs:4, tables:0, lists:0
en 11.7.1. start:1356 paragraphs:1, tables:0, lists:0
en 11.7.2. start:1364 paragraphs:4, tables:0, lists:1
en 11.8. start:1378 paragraphs:1, tables:1, lists:0
en 11.9. start:1386 paragraphs:1, tables:1, lists:0
ta 12. start:1194 paragraphs:1, tables:0, lists:0
en 12. start:1402 paragraphs:1, tables:0, lists:0
ta 12.1. start:1197 paragraphs:0, tables:0, lists:0
en 12.1. start:1414 paragraphs:4, tables:0, lists:0
ta 12.1.1. start:1199 paragraphs:4, tables:1, lists:0
en 12.1.1. start:1432 paragraphs:19, tables:0, lists:3
ta 12.1.2. start:1215 paragraphs:1, tables:0, lists:0
en 12.1.2. start:1515 paragraphs:29, tables:1, lists:0
ta 12.1.2.1. start:1222 paragraphs:1, tables:0, lists:0
ta 12.1.3. start:1228 paragraphs:1, tables:0, lists:0
en 12.1.3. start:1637 paragraphs:5, tables:0, lists:0
en 12.1.4. start:1655 paragraphs:1, tables:1, lists:0
en 12.1.5. start:1665 paragraphs:35, tables:3, lists:0
en 12.1.6. start:1829 paragraphs:14, tables:0, lists:0
en 12.1.7. start:1876 paragraphs:9, tables:1, lists:1
en 12.1.8. start:1917 paragraphs:8, tables:0, lists:1
en 12.1.9. start:1953 paragraphs:18, tables:0, lists:1
en 12.1.10. start:2014 paragraphs:11, tables:0, lists:0
en 12.1.11. start:2058 paragraphs:3, tables:0, lists:0
en 12.1.12. start:2073 paragraphs:8, tables:0, lists:0
en 12.1.13. start:2097 paragraphs:18, tables:0, lists:2
en 12.1.14. start:2162 paragraphs:6, tables:0, lists:0
en 12.1.15. start:2192 paragraphs:17, tables:0, lists:0
en 12.1.16. start:2268 paragraphs:11, tables:0, lists:2
en 12.1.17. start:2347 paragraphs:4, tables:1, lists:1
en 12.1.18. start:2370 paragraphs:3, tables:0, lists:0
en 12.1.19. start:2384 paragraphs:33, tables:6, lists:8
ta 12.2. start:1234 paragraphs:0, tables:0, lists:0
en 12.2. start:2598 paragraphs:1, tables:0, lists:0
ta 12.2.1. start:1236 paragraphs:2, tables:1, lists:0
en 12.2.1. start:2601 paragraphs:9, tables:0, lists:1
ta 12.2.2. start:1249 paragraphs:2, tables:0, lists:1
en 12.2.2. start:2637 paragraphs:8, tables:0, lists:1
ta 12.2.3. start:1271 paragraphs:5, tables:0, lists:0
en 12.2.3. start:2674 paragraphs:9, tables:0, lists:1
ta 12.2.4. start:1294 paragraphs:1, tables:0, lists:0
ta 12.2.5. start:1300 paragraphs:1, tables:0, lists:0
ta 12.3. start:1306 paragraphs:0, tables:1, lists:0
en 12.3. start:2707 paragraphs:3, tables:1, lists:0
ta 12.4. start:1312 paragraphs:1, tables:1, lists:0
en 12.4. start:2722 paragraphs:3, tables:0, lists:0
en 12.4.1. start:2733 paragraphs:5, tables:0, lists:1
en 12.4.2. start:2749 paragraphs:3, tables:0, lists:0
en 12.4.3. start:2761 paragraphs:1, tables:0, lists:0
en 12.4.4. start:2769 paragraphs:5, tables:0, lists:1
en 12.4.5. start:2782 paragraphs:2, tables:0, lists:0
en 12.4.6. start:2790 paragraphs:2, tables:0, lists:0
en 12.4.7. start:2797 paragraphs:1, tables:0, lists:0
ta 12.5. start:1322 paragraphs:0, tables:1, lists:0
en 12.5. start:2805 paragraphs:3, tables:0, lists:0
ta 12.6. start:1328 paragraphs:1, tables:1, lists:0
ta 12.7. start:1339 paragraphs:4, tables:0, lists:0
ta 12.7.1. start:1356 paragraphs:1, tables:0, lists:0
ta 12.7.2. start:1364 paragraphs:4, tables:0, lists:1
ta 12.8. start:1378 paragraphs:1, tables:1, lists:0
ta 12.9. start:1386 paragraphs:1, tables:1, lists:0
ta 13. start:1402 paragraphs:1, tables:0, lists:0
en 13. start:2817 paragraphs:4, tables:0, lists:1
ta 13.1. start:1414 paragraphs:4, tables:0, lists:0
en 13.1. start:2835 paragraphs:2, tables:0, lists:0
ta 13.1.1. start:1432 paragraphs:19, tables:0, lists:3
en 13.1.1. start:2844 paragraphs:1, tables:0, lists:0
ta 13.1.2. start:1515 paragraphs:29, tables:1, lists:0
en 13.1.2. start:2849 paragraphs:2, tables:0, lists:0
ta 13.1.3. start:1637 paragraphs:5, tables:0, lists:0
en 13.1.3. start:2860 paragraphs:1, tables:0, lists:0
ta 13.1.4. start:1655 paragraphs:1, tables:1, lists:0
en 13.1.4. start:2863 paragraphs:3, tables:0, lists:1
ta 13.1.5. start:1665 paragraphs:35, tables:3, lists:0
en 13.1.5. start:2875 paragraphs:1, tables:0, lists:0
ta 13.1.6. start:1829 paragraphs:14, tables:0, lists:0
ta 13.1.7. start:1876 paragraphs:18, tables:1, lists:2
ta 13.1.9. start:1953 paragraphs:18, tables:0, lists:1
ta 13.1.10. start:2014 paragraphs:11, tables:0, lists:0
ta 13.1.11. start:2058 paragraphs:3, tables:0, lists:0
ta 13.1.12. start:2073 paragraphs:8, tables:0, lists:0
ta 13.1.13. start:2097 paragraphs:18, tables:0, lists:2
ta 13.1.14. start:2162 paragraphs:6, tables:0, lists:0
ta 13.1.15. start:2192 paragraphs:17, tables:0, lists:0
ta 13.1.16. start:2268 paragraphs:11, tables:0, lists:6
ta 13.1.17. start:2347 paragraphs:4, tables:1, lists:1
ta 13.1.18. start:2370 paragraphs:3, tables:0, lists:0
ta 13.1.19. start:2384 paragraphs:33, tables:6, lists:8
ta 13.2. start:2598 paragraphs:1, tables:0, lists:0
en 13.2. start:2881 paragraphs:1, tables:0, lists:0
ta 13.2.1. start:2601 paragraphs:9, tables:0, lists:1
en 13.2.1. start:2886 paragraphs:6, tables:0, lists:0
ta 13.2.2. start:2637 paragraphs:8, tables:0, lists:2
en 13.2.2. start:2908 paragraphs:1, tables:0, lists:0
ta 13.2.3. start:2674 paragraphs:9, tables:0, lists:1
en 13.2.3. start:2915 paragraphs:1, tables:0, lists:0
en 13.2.4. start:2925 paragraphs:1, tables:0, lists:0
ta 13.3. start:2707 paragraphs:3, tables:1, lists:0
en 13.3. start:2933 paragraphs:4, tables:0, lists:0
ta 13.4. start:2722 paragraphs:3, tables:0, lists:0
ta 13.4.1. start:2733 paragraphs:5, tables:0, lists:1
ta 13.4.2. start:2749 paragraphs:3, tables:0, lists:0
ta 13.4.3. start:2761 paragraphs:1, tables:0, lists:0
ta 13.4.4. start:2769 paragraphs:5, tables:0, lists:1
ta 13.4.5. start:2782 paragraphs:2, tables:0, lists:0
ta 13.4.6. start:2790 paragraphs:2, tables:0, lists:0
ta 13.4.7. start:2797 paragraphs:1, tables:0, lists:0
ta 13.5. start:2805 paragraphs:3, tables:0, lists:0
ta 14. start:2817 paragraphs:4, tables:0, lists:1
en 14. start:2950 paragraphs:0, tables:0, lists:0
ta 14.1. start:2835 paragraphs:2, tables:0, lists:0
en 14.1. start:2952 paragraphs:4, tables:1, lists:0
ta 14.1.1. start:2844 paragraphs:1, tables:0, lists:0
ta 14.1.2. start:2849 paragraphs:2, tables:0, lists:0
ta 14.1.3. start:2860 paragraphs:1, tables:0, lists:0
ta 14.1.4. start:2863 paragraphs:3, tables:0, lists:1
ta 14.1.5. start:2875 paragraphs:1, tables:0, lists:0
ta 14.2. start:2881 paragraphs:1, tables:0, lists:0
en 14.2. start:2969 paragraphs:5, tables:0, lists:0
ta 14.2.1. start:2886 paragraphs:6, tables:0, lists:0
ta 14.2.2. start:2908 paragraphs:1, tables:0, lists:0
ta 14.2.3. start:2915 paragraphs:1, tables:0, lists:0
ta 14.2.4. start:2925 paragraphs:1, tables:0, lists:0
ta 14.3. start:2933 paragraphs:4, tables:0, lists:0
en 14.3. start:2984 paragraphs:6, tables:0, lists:0
en 14.4. start:3008 paragraphs:1, tables:0, lists:0
en 14.5. start:3012 paragraphs:1, tables:0, lists:0
en 14.6. start:3016 paragraphs:4, tables:0, lists:1
en 14.7. start:3027 paragraphs:5, tables:0, lists:1
en 14.8. start:3042 paragraphs:2, tables:1, lists:0
ta 15. start:2950 paragraphs:0, tables:0, lists:0
en 15. start:3054 paragraphs:1, tables:0, lists:0
ta 15.1. start:2952 paragraphs:4, tables:1, lists:0
en 15.1. start:3058 paragraphs:3, tables:0, lists:0
ta 15.2. start:2969 paragraphs:5, tables:0, lists:0
en 15.2. start:3068 paragraphs:2, tables:0, lists:0
ta 15.3. start:2984 paragraphs:7, tables:0, lists:0
en 15.3. start:3075 paragraphs:1, tables:0, lists:0
en 15.4. start:3080 paragraphs:3, tables:0, lists:1
ta 15.5. start:3012 paragraphs:1, tables:0, lists:0
en 15.5. start:3093 paragraphs:3, tables:0, lists:0
ta 15.6. start:3016 paragraphs:4, tables:0, lists:1
ta 15.7. start:3027 paragraphs:5, tables:0, lists:1
ta 15.8. start:3042 paragraphs:2, tables:1, lists:0
ta 16. start:3054 paragraphs:1, tables:0, lists:0
en 16. start:3110 paragraphs:1, tables:0, lists:0
ta 16.1. start:3058 paragraphs:3, tables:0, lists:0
en 16.1. start:3113 paragraphs:3, tables:0, lists:1
ta 16.2. start:3068 paragraphs:2, tables:0, lists:0
en 16.2. start:3133 paragraphs:5, tables:3, lists:0
ta 16.3. start:3075 paragraphs:1, tables:0, lists:0
en 16.3. start:3205 paragraphs:4, tables:1, lists:0
ta 16.4. start:3080 paragraphs:3, tables:0, lists:1
en 16.4. start:3257 paragraphs:3, tables:1, lists:1
ta 16.5. start:3093 paragraphs:3, tables:0, lists:0
en 16.5. start:3291 paragraphs:3, tables:1, lists:0
en 16.6. start:3313 paragraphs:6, tables:2, lists:1
en 16.7. start:3358 paragraphs:3, tables:1, lists:0
en 16.8. start:3377 paragraphs:3, tables:1, lists:0
en 16.9. start:3396 paragraphs:4, tables:0, lists:1
en 16.9.1. start:3410 paragraphs:0, tables:1, lists:0
en 16.9.2. start:3435 paragraphs:0, tables:1, lists:0
en 16.9.3. start:3443 paragraphs:0, tables:1, lists:0
en 16.10. start:3453 paragraphs:2, tables:1, lists:0
en 16.11. start:3524 paragraphs:2, tables:0, lists:1
en 16.11.1. start:3532 paragraphs:2, tables:1, lists:1
en 16.11.2. start:3557 paragraphs:2, tables:1, lists:1
en 16.12. start:3598 paragraphs:10, tables:3, lists:3
en 16.13. start:3689 paragraphs:9, tables:4, lists:1
en 16.14. start:3773 paragraphs:10, tables:3, lists:1
en 16.15. start:3865 paragraphs:4, tables:1, lists:1
en 16.16. start:3901 paragraphs:1, tables:1, lists:0
en 16.17. start:3911 paragraphs:2, tables:0, lists:0
en 16.17.1. start:3921 paragraphs:0, tables:1, lists:0
en 16.17.2. start:3984 paragraphs:0, tables:1, lists:0
en 16.17.3. start:4006 paragraphs:0, tables:1, lists:0
en 16.17.4. start:4024 paragraphs:0, tables:1, lists:0
en 16.17.5. start:4043 paragraphs:0, tables:1, lists:0
en 16.18. start:4071 paragraphs:2, tables:1, lists:0
en 16.19. start:4087 paragraphs:4, tables:1, lists:0
en 16.20. start:4116 paragraphs:3, tables:1, lists:0
en 16.21. start:4180 paragraphs:3, tables:1, lists:0
ta 17. start:3110 paragraphs:1, tables:0, lists:0
en 17. start:4209 paragraphs:0, tables:0, lists:0
ta 17.1. start:3113 paragraphs:3, tables:0, lists:1
en 17.1. start:4211 paragraphs:6, tables:0, lists:1
ta 17.2. start:3133 paragraphs:5, tables:3, lists:0
en 17.2. start:4242 paragraphs:4, tables:0, lists:1
ta 17.3. start:3205 paragraphs:4, tables:1, lists:0
en 17.3. start:4256 paragraphs:6, tables:3, lists:0
ta 17.4. start:3257 paragraphs:3, tables:1, lists:1
en 17.4. start:4306 paragraphs:3, tables:1, lists:1
ta 17.5. start:3291 paragraphs:3, tables:1, lists:0
ta 17.6. start:3313 paragraphs:6, tables:2, lists:1
ta 17.7. start:3358 paragraphs:3, tables:1, lists:0
ta 17.8. start:3377 paragraphs:3, tables:1, lists:0
ta 17.9. start:3396 paragraphs:4, tables:0, lists:1
ta 17.9.1. start:3410 paragraphs:0, tables:1, lists:0
ta 17.9.2. start:3435 paragraphs:0, tables:1, lists:0
ta 17.9.3. start:3443 paragraphs:0, tables:1, lists:0
ta 17.10. start:3453 paragraphs:2, tables:1, lists:0
ta 17.11. start:3524 paragraphs:2, tables:0, lists:1
ta 17.11.1. start:3532 paragraphs:2, tables:1, lists:1
ta 17.11.2. start:3557 paragraphs:2, tables:1, lists:0
ta 17.12. start:3598 paragraphs:10, tables:3, lists:3
ta 17.13. start:3689 paragraphs:9, tables:4, lists:1
ta 17.14. start:3773 paragraphs:10, tables:3, lists:1
ta 17.15. start:3865 paragraphs:4, tables:1, lists:1
ta 17.16. start:3901 paragraphs:1, tables:1, lists:0
ta 17.17. start:3911 paragraphs:2, tables:0, lists:0
ta 17.17.1. start:3921 paragraphs:0, tables:1, lists:0
ta 17.17.2. start:3984 paragraphs:0, tables:1, lists:0
ta 17.17.3. start:4006 paragraphs:0, tables:1, lists:0
ta 17.17.4. start:4024 paragraphs:0, tables:1, lists:0
ta 17.17.5. start:4043 paragraphs:0, tables:1, lists:0
ta 17.18. start:4071 paragraphs:2, tables:1, lists:0
ta 17.19. start:4087 paragraphs:4, tables:1, lists:0
ta 17.20. start:4116 paragraphs:3, tables:1, lists:0
ta 17.21. start:4180 paragraphs:9, tables:1, lists:1
en 18. start:4319 paragraphs:1, tables:0, lists:0
ta 18.2. start:4242 paragraphs:4, tables:0, lists:1
ta 18.3. start:4256 paragraphs:6, tables:3, lists:0
ta 18.4. start:4306 paragraphs:3, tables:1, lists:1
ta 19. start:4319 paragraphs:1, tables:0, lists:0
ta 20. start:4324 paragraphs:1, tables:0, lists:0
ta 20.1. start:4327 paragraphs:0, tables:1, lists:0
ta 20.2. start:4357 paragraphs:0, tables:1, lists:0
ta 20.3. start:4377 paragraphs:0, tables:1, lists:0
ta 20.4. start:4398 paragraphs:0, tables:1, lists:0
ta 20.5. start:4406 paragraphs:2, tables:1, lists:0
# end of comparison
